timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
54,146,87,55,0.9705,0.028,0.6609,0.0782
55,145,86,55,0.9612,0.0326,0.6435,0.0735
56,144,85,55,0.964,0.0303,0.6652,0.071
57,143,84,55,0.9637,0.0306,0.6585,0.0844
58,142,83,55,0.9514,0.032,0.6648,0.0849
59,141,82,54,0.9489,0.0326,0.6625,0.0943
60,140,81,53,0.9364,0.0366,0.6746,0.0863
61,139,80,52,0.9267,0.043,0.6712,0.092
62,138,79,51,0.9324,0.0373,0.6688,0.0861
63,137,78,50,0.9384,0.0405,0.6672,0.0847
64,136,77,50,0.9353,0.0353,0.6556,0.0834
65,135,76,49,0.9185,0.0409,0.6667,0.0832
66,134,75,48,0.9169,0.0392,0.657,0.0901
67,133,74,47,0.9234,0.0397,0.6575,0.085
68,132,73,47,0.9163,0.0381,0.6477,0.0921
69,131,72,46,0.9183,0.042,0.6448,0.0942
70,130,71,46,0.9212,0.0447,0.6453,0.0825
71,129,70,45,0.9159,0.0456,0.6604,0.0833
72,128,70,45,0.9171,0.0408,0.6675,0.0791
73,127,69,44,0.9138,0.0428,0.6519,0.0835
74,126,68,43,0.9086,0.0425,0.6765,0.0861
75,125,67,42,0.8908,0.0407,0.6562,0.095
76,124,66,42,0.8745,0.0395,0.6578,0.0918
77,123,65,41,0.8721,0.0418,0.6548,0.0824
78,122,64,40,0.8721,0.0421,0.6635,0.0879
79,121,63,39,0.8805,0.045,0.647,0.0869
80,120,62,38,0.8705,0.0421,0.6639,0.0893
81,119,61,37,0.8723,0.0414,0.6621,0.0776
82,118,60,37,0.8758,0.0444,0.6684,0.0766
83,117,59,36,0.8594,0.0502,0.6596,0.0877
84,116,58,35,0.8445,0.0472,0.6538,0.0908
85,115,57,34,0.8417,0.0459,0.6523,0.075
86,114,56,33,0.8427,0.052,0.6513,0.0823
87,113,55,32,0.8337,0.049,0.6664,0.0818
88,112,54,31,0.8156,0.0482,0.6492,0.0759
89,111,53,30,0.8215,0.0471,0.6678,0.0807
90,110,52,30,0.8077,0.0484,0.6524,0.0815
91,109,51,29,0.8118,0.0468,0.665,0.0779
92,108,50,28,0.8005,0.0528,0.6477,0.0832
93,107,50,28,0.7761,0.0545,0.6594,0.0908
94,106,49,28,0.7807,0.0552,0.6506,0.0846
95,105,48,27,0.7777,0.0613,0.6581,0.0926
96,104,47,27,0.7658,0.0613,0.6544,0.0903
97,103,46,27,0.756,0.0528,0.6546,0.0823
98,102,45,27,0.7599,0.0629,0.655,0.0906
99,101,44,27,0.7518,0.0622,0.6485,0.0824
100,100,43,27,0.7461,0.0618,0.6419,0.0841
101,99,42,26,0.7402,0.0738,0.66,0.0843
102,98,41,26,0.736,0.0614,0.6493,0.084
103,97,41,26,0.7521,0.0769,0.6659,0.0816
104,96,40,26,0.7428,0.057,0.6539,0.0892
105,95,40,26,0.7418,0.0591,0.6395,0.0919
106,94,39,25,0.7348,0.0616,0.6746,0.0851
107,93,38,25,0.7317,0.0572,0.6595,0.0922
108,92,38,25,0.7251,0.0569,0.6645,0.0851
109,91,37,25,0.7312,0.0704,0.6523,0.086
110,90,36,25,0.7204,0.0588,0.6564,0.0829
111,89,35,25,0.701,0.0672,0.6501,0.0738
112,88,35,25,0.7083,0.0651,0.6624,0.084
113,87,34,25,0.6921,0.0669,0.6492,0.0835
114,86,34,24,0.6891,0.0789,0.6546,0.0804
115,85,34,23,0.6794,0.0628,0.657,0.0792
116,84,33,22,0.6958,0.066,0.6518,0.0868
117,83,32,21,0.6923,0.0598,0.6591,0.0868
118,82,32,20,0.6768,0.0702,0.6682,0.0872
119,81,32,19,0.6644,0.0619,0.676,0.0854
120,80,31,18,0.6698,0.0653,0.6611,0.0842
121,79,31,17,0.6594,0.0541,0.6591,0.0882
122,78,31,17,0.663,0.0637,0.6577,0.0834
123,77,30,16,0.6584,0.0549,0.6458,0.0974
124,76,30,15,0.6641,0.053,0.6592,0.0842
125,75,29,14,0.6599,0.0616,0.6631,0.0839
126,74,29,13,0.6495,0.0555,0.6619,0.0797
127,73,29,12,0.6496,0.0624,0.6605,0.0794
128,72,28,11,0.6449,0.0603,0.6584,0.0824
129,71,28,11,0.6554,0.062,0.6627,0.084
130,70,28,10,0.6441,0.0691,0.6644,0.0843
131,69,27,10,0.6416,0.0562,0.6398,0.0717
132,68,26,10,0.6483,0.065,0.6588,0.0824
133,67,26,9,0.6387,0.0602,0.6628,0.0859
134,66,25,9,0.6407,0.0645,0.6666,0.0757
135,65,25,9,0.6458,0.0614,0.6526,0.0886
136,64,25,9,0.638,0.0628,0.6643,0.0845
137,63,25,8,0.6439,0.0727,0.6708,0.0932
138,62,24,8,0.634,0.0656,0.6479,0.0826
139,61,24,8,0.6141,0.0464,0.6501,0.0857
140,60,23,8,0.6169,0.0661,0.6592,0.0972
141,59,23,8,0.6176,0.0633,0.6585,0.0812
142,58,23,8,0.6225,0.0691,0.6534,0.0729
143,57,22,8,0.6255,0.0673,0.6646,0.09
144,56,22,8,0.6125,0.065,0.6749,0.0828
145,55,21,8,0.606,0.0567,0.6434,0.0923
146,54,21,8,0.6185,0.0727,0.6747,0.0913
147,53,20,7,0.61,0.0628,0.6446,0.0786
148,52,19,7,0.6185,0.0615,0.6537,0.0823
149,51,19,7,0.6105,0.0622,0.6407,0.0818
150,50,19,7,0.618,0.0614,0.651,0.0861
151,49,18,7,0.6035,0.058,0.6508,0.0814
152,48,17,7,0.6305,0.0682,0.6662,0.0822
153,47,17,7,0.619,0.0655,0.6523,0.0814
154,46,17,7,0.61,0.0632,0.6556,0.0827
155,45,16,7,0.6205,0.0742,0.6483,0.0905
156,44,16,7,0.619,0.0677,0.6664,0.0907
157,43,15,7,0.6225,0.068,0.6645,0.0894
158,42,15,7,0.6085,0.0625,0.6479,0.0784
159,41,15,6,0.607,0.0596,0.6274,0.0842
160,40,14,6,0.6159,0.0682,0.6603,0.0747
161,39,14,6,0.605,0.0589,0.6504,0.0858
162,38,14,6,0.6233,0.0641,0.6616,0.0778
163,37,13,6,0.6056,0.0556,0.6522,0.0862
164,36,13,6,0.607,0.0587,0.6575,0.0805
165,35,13,6,0.6113,0.0593,0.6622,0.0827
166,34,13,6,0.6047,0.0553,0.6482,0.0791
167,33,12,6,0.6095,0.0716,0.6527,0.0942
168,32,12,6,0.6007,0.0627,0.6562,0.0823
169,31,12,6,0.5989,0.0646,0.6657,0.0794
170,30,12,6,0.5935,0.0599,0.6482,0.0848
171,29,11,6,0.6008,0.0689,0.6555,0.0898
172,28,11,6,0.6038,0.0671,0.6595,0.0817
173,27,11,6,0.6045,0.0721,0.6581,0.0774
174,26,11,6,0.597,0.071,0.6553,0.0788
175,25,11,5,0.609,0.081,0.6695,0.0784
176,24,10,5,0.603,0.0689,0.6599,0.0796
177,23,10,5,0.594,0.0664,0.6533,0.077
178,22,10,5,0.593,0.0762,0.6571,0.0819
179,21,10,5,0.583,0.0708,0.6379,0.0822
180,20,10,5,0.5895,0.0726,0.6563,0.0797
181,19,10,5,0.5945,0.07,0.6487,0.0948
182,18,10,5,0.6025,0.0672,0.6563,0.0791
183,17,10,5,0.602,0.0655,0.6594,0.0819
184,16,9,5,0.59,0.0831,0.6665,0.0823
185,15,9,5,0.587,0.0688,0.6632,0.0783
186,14,9,5,0.5965,0.0649,0.6418,0.0779
187,13,9,5,0.5765,0.0669,0.6454,0.0862
188,12,9,5,0.593,0.0629,0.6576,0.0834
189,11,8,5,0.6039,0.0659,0.6589,0.0802
190,10,8,5,0.5896,0.0659,0.6516,0.0708
191,9,8,4,0.5905,0.079,0.66,0.0801
192,8,8,4,0.5927,0.0646,0.6597,0.0817
193,7,7,4,0.6115,0.0681,0.6635,0.082
194,6,6,4,0.6012,0.0757,0.6737,0.0931
195,5,5,4,0.5899,0.0696,0.6527,0.0713
196,4,4,4,0.5899,0.0707,0.6444,0.0819
197,3,3,3,0.5839,0.0709,0.6549,0.0785
198,2,2,2,0.6,0.0763,0.6678,0.0855
199,1,1,1,0.5835,0.0664,0.6559,0.0717
