timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
1,199,93,52,0.9997,0.0017,0.656,0.084
2,198,93,52,1.0,0.0,0.6645,0.0743
3,197,93,52,0.9997,0.0017,0.6539,0.0912
4,196,93,52,0.9992,0.0027,0.6566,0.0901
5,195,93,52,0.9998,0.0014,0.6691,0.0784
6,194,93,52,0.9998,0.0014,0.6504,0.0873
7,193,93,52,0.9997,0.0017,0.6385,0.0772
8,192,93,52,0.9996,0.002,0.6549,0.0812
9,191,93,52,0.9997,0.0017,0.6457,0.0701
10,190,93,52,0.9998,0.0014,0.6612,0.0944
11,189,93,52,0.9995,0.0022,0.6463,0.0756
12,188,93,52,0.9997,0.0017,0.6573,0.0827
13,187,93,52,0.9998,0.0014,0.65,0.0865
14,186,93,52,0.9997,0.0017,0.659,0.083
15,185,93,52,0.9998,0.0014,0.6672,0.0859
16,184,93,52,0.9998,0.0014,0.6601,0.0791
17,183,93,52,0.9995,0.0022,0.649,0.0802
18,182,93,52,0.9998,0.0014,0.6457,0.0892
19,181,93,53,0.9995,0.0022,0.6592,0.0726
20,180,93,53,0.9997,0.0017,0.6524,0.0961
21,179,93,53,0.9995,0.0022,0.6695,0.0876
22,178,93,53,0.9996,0.002,0.6635,0.0897
23,177,93,53,0.9998,0.0014,0.6604,0.0821
24,176,93,53,0.9997,0.0017,0.6641,0.0901
25,175,93,53,0.9998,0.0014,0.6475,0.0842
26,174,93,53,0.9999,0.001,0.6587,0.0869
27,173,93,53,0.9997,0.0017,0.6459,0.0848
28,172,93,53,0.9999,0.001,0.6342,0.092
29,171,93,53,0.9993,0.0026,0.6601,0.0959
30,170,93,53,0.9998,0.0014,0.6691,0.0774
31,169,93,53,0.9997,0.0017,0.662,0.0816
32,168,93,53,1.0,0.0,0.6593,0.0979
33,167,93,53,0.9998,0.0014,0.6589,0.085
34,166,93,53,0.9994,0.0024,0.6547,0.0816
35,165,93,53,0.9999,0.001,0.6477,0.0809
36,164,93,53,0.9999,0.001,0.6713,0.0879
37,163,93,53,0.9995,0.0022,0.6669,0.0667
38,162,93,53,0.9997,0.0017,0.6497,0.0894
39,161,93,54,0.9996,0.002,0.6583,0.0883
40,160,93,54,0.9999,0.001,0.6554,0.0899
41,159,93,54,0.9998,0.0014,0.6535,0.0837
42,158,93,54,0.9995,0.0022,0.6444,0.0817
43,157,93,54,0.9995,0.0022,0.6579,0.0826
44,156,93,54,0.9999,0.001,0.661,0.0908
45,155,93,54,0.9997,0.0017,0.6546,0.0736
46,154,93,54,0.9998,0.0014,0.6542,0.0734
47,153,93,54,0.9999,0.001,0.6563,0.0924
48,152,93,54,0.9999,0.001,0.6448,0.0815
49,151,93,54,0.9999,0.001,0.6568,0.0729
50,150,93,54,0.9996,0.002,0.6468,0.0895
51,149,94,54,0.9998,0.0014,0.6693,0.0988
52,148,93,54,0.9997,0.0017,0.659,0.0803
53,147,92,54,0.9996,0.002,0.6569,0.0843
54,146,91,54,0.9996,0.002,0.6585,0.0866
55,145,90,54,0.9999,0.001,0.6618,0.096
56,144,89,54,0.9994,0.0024,0.6647,0.0826
57,143,88,53,0.9919,0.0277,0.6492,0.0857
58,142,87,53,0.9893,0.0314,0.6514,0.081
59,141,86,52,0.9911,0.0282,0.6543,0.081
60,140,85,52,0.981,0.025,0.6539,0.0989
61,139,84,52,0.986,0.0242,0.6649,0.0827
62,138,83,52,0.9843,0.0281,0.6412,0.0753
63,137,82,51,0.9749,0.0312,0.663,0.086
64,136,81,51,0.9636,0.0352,0.6433,0.0793
65,135,80,51,0.964,0.033,0.6586,0.0896
66,134,79,51,0.9571,0.0384,0.6648,0.0921
67,133,78,51,0.9346,0.0451,0.6413,0.0807
68,132,77,50,0.9429,0.0368,0.6503,0.0863
69,131,76,50,0.9313,0.0396,0.6443,0.0789
70,130,75,49,0.932,0.0406,0.6415,0.0763
71,129,74,48,0.9394,0.0367,0.6491,0.093
72,128,73,47,0.9236,0.0398,0.6639,0.0878
73,127,73,47,0.9262,0.041,0.6716,0.077
74,126,72,46,0.9226,0.0393,0.6587,0.0856
75,125,71,46,0.9188,0.0392,0.6473,0.0829
76,124,70,45,0.9179,0.0398,0.6467,0.0818
77,123,69,45,0.9212,0.0397,0.6591,0.0898
78,122,68,44,0.9173,0.0426,0.6547,0.0719
79,121,67,44,0.9002,0.0391,0.647,0.0958
80,120,66,43,0.8993,0.0447,0.6445,0.0634
81,119,65,42,0.8917,0.0437,0.6514,0.0926
82,118,64,41,0.8883,0.0441,0.654,0.0887
83,117,63,40,0.8606,0.0412,0.6608,0.0843
84,116,62,39,0.8729,0.045,0.6548,0.0947
