timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
67,133,75,48,0.9005,0.0438,0.6735,0.082
68,132,74,47,0.9053,0.0402,0.6416,0.0825
69,131,73,47,0.9103,0.048,0.6517,0.0856
70,130,72,46,0.9131,0.0434,0.6712,0.0787
71,129,72,46,0.9133,0.0415,0.6417,0.0936
72,128,71,45,0.9084,0.043,0.6569,0.0834
73,127,70,45,0.9136,0.0438,0.6482,0.0871
74,126,69,44,0.8992,0.0408,0.6513,0.0908
75,125,68,43,0.8939,0.0432,0.6575,0.081
76,124,67,42,0.88,0.0426,0.6532,0.0903
77,123,66,42,0.8796,0.044,0.6634,0.0759
78,122,65,41,0.8616,0.0431,0.6504,0.0955
79,121,64,40,0.8647,0.0432,0.6671,0.0837
80,120,63,39,0.8591,0.0455,0.6403,0.0829
81,119,62,38,0.8649,0.044,0.6548,0.0865
82,118,61,37,0.8563,0.0446,0.6402,0.0787
83,117,60,36,0.865,0.045,0.6602,0.0789
84,116,59,36,0.8441,0.0488,0.671,0.085
85,115,58,35,0.8386,0.0517,0.6636,0.0805
86,114,57,34,0.8353,0.0521,0.663,0.0835
87,113,56,33,0.8391,0.0503,0.6664,0.0783
88,112,55,32,0.821,0.0467,0.647,0.0779
89,111,54,31,0.8166,0.0391,0.6496,0.0722
90,110,53,30,0.8147,0.0506,0.6548,0.0861
91,109,52,30,0.8026,0.0477,0.6419,0.0901
92,108,51,29,0.8104,0.0484,0.6639,0.0866
93,107,50,28,0.7963,0.0504,0.6614,0.085
94,106,49,28,0.7858,0.0534,0.6507,0.0867
95,105,49,27,0.7753,0.0574,0.6548,0.0892
96,104,48,27,0.7826,0.0549,0.6586,0.0891
97,103,47,27,0.759,0.059,0.6627,0.0789
98,102,46,26,0.7452,0.0533,0.6361,0.0916
99,101,45,26,0.7462,0.0743,0.6482,0.0702
100,100,44,26,0.7364,0.0544,0.653,0.0884
101,99,43,26,0.744,0.0637,0.6551,0.0822
102,98,42,26,0.7346,0.0654,0.6565,0.0856
103,97,42,26,0.7369,0.0667,0.6647,0.096
104,96,41,26,0.725,0.0606,0.6517,0.0961
105,95,40,26,0.7336,0.0689,0.6573,0.0742
106,94,39,26,0.7293,0.0619,0.6578,0.0809
107,93,39,25,0.7249,0.0574,0.6555,0.0867
108,92,38,25,0.7105,0.0639,0.6663,0.0803
109,91,37,25,0.7151,0.0565,0.6494,0.0835
110,90,37,25,0.7136,0.0689,0.6791,0.0884
111,89,36,25,0.7078,0.0665,0.6588,0.0865
112,88,35,24,0.7185,0.0682,0.6582,0.0774
113,87,35,24,0.7001,0.0746,0.6686,0.0808
114,86,34,24,0.6928,0.0694,0.6621,0.0835
115,85,34,23,0.6987,0.0733,0.6702,0.0876
116,84,34,22,0.6937,0.065,0.6561,0.0877
117,83,33,22,0.6902,0.0637,0.6539,0.0883
118,82,32,21,0.683,0.0588,0.6591,0.0778
119,81,32,20,0.6739,0.0646,0.6541,0.0779
120,80,31,19,0.6732,0.0714,0.6841,0.0806
121,79,31,18,0.647,0.0547,0.6553,0.0812
122,78,31,17,0.6684,0.0685,0.6533,0.0829
123,77,30,16,0.655,0.0538,0.662,0.0857
124,76,30,15,0.6721,0.0608,0.6574,0.0841
125,75,30,14,0.6683,0.0596,0.6715,0.0857
126,74,29,13,0.6659,0.0656,0.656,0.0963
127,73,29,12,0.6521,0.0521,0.6419,0.0786
128,72,29,12,0.651,0.0522,0.6526,0.0926
129,71,28,11,0.6415,0.0546,0.6557,0.0835
130,70,27,11,0.6579,0.0614,0.675,0.0736
131,69,27,10,0.6409,0.065,0.6598,0.0901
132,68,27,10,0.6504,0.0649,0.6595,0.0796
133,67,26,9,0.6403,0.0702,0.6761,0.0895
134,66,26,9,0.6424,0.0652,0.6494,0.0889
135,65,25,9,0.6399,0.0688,0.646,0.0891
136,64,25,9,0.6358,0.0621,0.6621,0.0917
137,63,25,9,0.6423,0.0744,0.6717,0.0895
138,62,24,8,0.6368,0.0684,0.6381,0.0956
139,61,24,8,0.6306,0.0607,0.6793,0.0893
140,60,23,8,0.613,0.066,0.6557,0.0859
141,59,23,8,0.6247,0.0623,0.6573,0.0909
142,58,23,8,0.608,0.0627,0.6495,0.0824
143,57,22,8,0.623,0.0709,0.6793,0.085
144,56,22,8,0.6195,0.0678,0.6752,0.0892
145,55,21,8,0.6215,0.0708,0.6612,0.079
146,54,21,8,0.6195,0.0659,0.6679,0.0883
147,53,20,7,0.616,0.0667,0.6611,0.0872
148,52,19,7,0.613,0.0684,0.6561,0.085
149,51,19,7,0.6095,0.0635,0.6568,0.0869
150,50,19,7,0.6075,0.0634,0.6588,0.0812
151,49,18,7,0.613,0.0627,0.6601,0.0741
152,48,17,7,0.6165,0.066,0.6472,0.0909
153,47,17,7,0.6285,0.0617,0.6739,0.0811
154,46,17,7,0.6245,0.0712,0.6737,0.0862
155,45,16,7,0.615,0.0626,0.6545,0.088
156,44,16,7,0.6055,0.0574,0.6508,0.078
157,43,15,7,0.612,0.0668,0.6496,0.0847
158,42,15,7,0.619,0.062,0.662,0.0808
159,41,15,6,0.619,0.0603,0.6503,0.0805
160,40,14,6,0.6084,0.0558,0.6536,0.0867
161,39,14,6,0.6042,0.0573,0.6492,0.077
162,38,14,6,0.6099,0.0614,0.6579,0.0916
163,37,13,6,0.6157,0.0646,0.6682,0.0767
164,36,13,6,0.6065,0.0586,0.6714,0.0825
165,35,13,6,0.6085,0.0617,0.6491,0.0816
166,34,12,6,0.6063,0.0646,0.6413,0.0836
167,33,12,6,0.5975,0.0637,0.6559,0.093
168,32,12,6,0.6057,0.0693,0.6477,0.0826
169,31,12,6,0.5792,0.0524,0.6664,0.0743
170,30,12,6,0.5996,0.0724,0.6702,0.0808
171,29,11,6,0.6101,0.0674,0.6654,0.0749
172,28,11,6,0.579,0.0668,0.6351,0.0839
173,27,11,6,0.5865,0.0696,0.6431,0.0801
174,26,11,6,0.591,0.082,0.6713,0.0789
175,25,11,5,0.5995,0.0602,0.6555,0.0946
176,24,10,5,0.5995,0.0856,0.6549,0.0831
177,23,10,5,0.6005,0.0654,0.6643,0.0828
178,22,10,5,0.6035,0.0593,0.6466,0.0823
179,21,10,5,0.609,0.065,0.6603,0.0869
180,20,10,5,0.5895,0.0672,0.6505,0.0852
181,19,10,5,0.5933,0.0562,0.6521,0.0871
182,18,10,5,0.5929,0.0637,0.6519,0.0808
183,17,9,5,0.5979,0.0675,0.6486,0.0767
184,16,9,5,0.5983,0.0681,0.6532,0.0882
185,15,9,5,0.5925,0.0609,0.6568,0.086
186,14,9,5,0.5954,0.0725,0.645,0.0826
187,13,9,5,0.585,0.0712,0.6462,0.0883
188,12,9,5,0.5894,0.0672,0.6584,0.0751
189,11,8,5,0.5929,0.063,0.6533,0.0752
190,10,8,5,0.604,0.0872,0.669,0.0935
191,9,8,4,0.6031,0.0665,0.6674,0.0895
192,8,8,4,0.6033,0.0835,0.6567,0.0866
193,7,7,4,0.5884,0.0618,0.6475,0.0795
194,6,6,4,0.5957,0.0746,0.6723,0.0823
195,5,5,4,0.588,0.0623,0.6586,0.0809
196,4,4,4,0.5907,0.0673,0.6588,0.0791
197,3,3,3,0.5904,0.0718,0.6616,0.0827
198,2,2,2,0.5958,0.0657,0.6489,0.0879
199,1,1,1,0.5912,0.065,0.6503,0.0756
