timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
114,86,25,8,0.6258,0.0586,0.6624,0.0807
115,85,25,8,0.6214,0.0607,0.6458,0.0801
116,84,24,8,0.6216,0.0593,0.6466,0.0806
117,83,24,8,0.6247,0.0698,0.6654,0.0875
118,82,24,8,0.6059,0.0511,0.6578,0.0834
119,81,24,8,0.6052,0.0565,0.6464,0.0823
120,80,23,8,0.6245,0.0709,0.6636,0.0911
121,79,23,8,0.6,0.0604,0.6543,0.0986
122,78,23,8,0.621,0.0641,0.667,0.072
123,77,23,8,0.62,0.0616,0.6635,0.0881
124,76,23,8,0.6135,0.0703,0.6572,0.0904
125,75,23,8,0.6145,0.0676,0.6609,0.0868
126,74,22,7,0.5995,0.0602,0.6498,0.087
127,73,22,7,0.6315,0.0727,0.6734,0.0934
128,72,21,7,0.615,0.0634,0.6619,0.0875
129,71,21,7,0.6185,0.0577,0.652,0.0756
130,70,21,7,0.614,0.0617,0.6549,0.0836
131,69,21,7,0.6095,0.0582,0.6513,0.0802
132,68,20,7,0.616,0.0616,0.653,0.0881
133,67,20,7,0.6135,0.0644,0.6649,0.0819
134,66,19,7,0.625,0.0757,0.6821,0.082
135,65,19,7,0.61,0.0534,0.6467,0.0872
136,64,19,7,0.6125,0.0606,0.6598,0.0696
137,63,18,7,0.614,0.066,0.6583,0.0773
138,62,18,7,0.6265,0.0719,0.6627,0.0886
139,61,18,7,0.611,0.0646,0.6555,0.0766
140,60,17,7,0.615,0.0646,0.657,0.0883
141,59,17,7,0.616,0.0612,0.6696,0.0891
142,58,16,6,0.6155,0.0655,0.6526,0.0747
143,57,16,6,0.6175,0.0708,0.6593,0.0845
144,56,16,6,0.6169,0.0634,0.6621,0.0963
145,55,15,6,0.617,0.0633,0.6519,0.0905
146,54,15,6,0.6213,0.0641,0.6625,0.0873
147,53,15,6,0.6091,0.0522,0.6431,0.0646
148,52,14,6,0.6204,0.0732,0.6635,0.0979
149,51,14,6,0.6182,0.0657,0.6688,0.0869
