timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
60,140,85,52,0.9805,0.0237,0.6543,0.0738
61,139,84,52,0.98,0.0233,0.648,0.0799
62,138,83,52,0.9828,0.0238,0.6541,0.0873
63,137,82,51,0.97,0.0286,0.6681,0.0839
64,136,81,51,0.9642,0.0304,0.655,0.085
65,135,80,51,0.9645,0.0315,0.6453,0.0739
66,134,79,51,0.9527,0.0384,0.6495,0.0842
67,133,78,51,0.9414,0.0395,0.6574,0.07
68,132,77,50,0.9306,0.0359,0.6499,0.0785
69,131,76,50,0.9379,0.0383,0.6456,0.091
70,130,75,49,0.9375,0.0362,0.6554,0.086
71,129,74,48,0.9265,0.0368,0.6567,0.0894
72,128,73,47,0.918,0.0416,0.6436,0.0816
73,127,73,47,0.9145,0.0422,0.6557,0.0852
74,126,72,46,0.9177,0.0402,0.6497,0.084
75,125,71,46,0.9182,0.0356,0.6661,0.0814
76,124,70,45,0.9139,0.0422,0.663,0.0879
77,123,69,45,0.9191,0.041,0.6531,0.09
78,122,68,44,0.9219,0.0409,0.6498,0.08
79,121,67,44,0.9098,0.0433,0.6406,0.0796
80,120,66,43,0.8967,0.0407,0.6424,0.0874
81,119,65,42,0.8852,0.044,0.66,0.0829
82,118,64,41,0.8767,0.0369,0.6401,0.0789
83,117,63,40,0.866,0.0429,0.6616,0.0919
84,116,62,39,0.8674,0.0399,0.6588,0.0796
85,115,61,38,0.8661,0.043,0.6546,0.0788
86,114,60,37,0.8654,0.0405,0.6562,0.0916
87,113,59,36,0.8608,0.039,0.6527,0.0953
88,112,58,36,0.8564,0.0431,0.6582,0.0846
89,111,57,35,0.8531,0.0451,0.6574,0.0844
90,110,57,34,0.84,0.0541,0.6671,0.0751
91,109,56,33,0.8363,0.0497,0.662,0.092
92,108,55,32,0.834,0.0453,0.6544,0.0722
93,107,54,31,0.8314,0.0469,0.6583,0.0847
94,106,53,30,0.8191,0.0487,0.6691,0.0811
95,105,52,30,0.8082,0.0534,0.6567,0.0771
96,104,51,29,0.8017,0.0497,0.6401,0.0731
97,103,50,28,0.7972,0.0476,0.6519,0.0857
98,102,49,28,0.7806,0.054,0.6682,0.0793
99,101,48,27,0.7701,0.0568,0.655,0.0877
100,100,48,27,0.7689,0.0568,0.647,0.0838
101,99,47,27,0.7551,0.051,0.6599,0.0793
102,98,46,26,0.7465,0.0618,0.6735,0.0924
103,97,45,26,0.7554,0.0494,0.6644,0.0762
104,96,44,26,0.7549,0.0571,0.6614,0.0836
105,95,43,26,0.7392,0.0695,0.66,0.0962
106,94,42,25,0.7265,0.0654,0.6669,0.0858
107,93,41,25,0.7285,0.0728,0.6615,0.075
108,92,40,25,0.7272,0.0507,0.6605,0.0894
109,91,40,25,0.7281,0.066,0.6681,0.0845
110,90,39,25,0.7243,0.0733,0.6566,0.0933
111,89,38,24,0.7296,0.0653,0.6689,0.0892
112,88,38,24,0.7125,0.0706,0.6639,0.0819
113,87,37,24,0.6977,0.0679,0.6679,0.078
114,86,36,24,0.6937,0.0711,0.6584,0.0832
115,85,35,24,0.7021,0.0657,0.6588,0.0856
116,84,35,24,0.6926,0.0672,0.6655,0.0897
117,83,34,24,0.6903,0.0782,0.6674,0.0821
118,82,34,23,0.6799,0.0642,0.6629,0.0904
119,81,33,22,0.6862,0.065,0.6686,0.0875
120,80,33,21,0.6819,0.0642,0.6502,0.0957
121,79,32,20,0.6687,0.0559,0.659,0.0805
122,78,32,19,0.657,0.0608,0.649,0.084
123,77,31,18,0.6532,0.0622,0.6655,0.0735
124,76,31,17,0.6543,0.0576,0.6622,0.093
125,75,31,16,0.6497,0.0609,0.6598,0.0905
126,74,30,15,0.6466,0.0621,0.6517,0.0916
127,73,30,15,0.6495,0.0542,0.6566,0.0883
128,72,29,14,0.6514,0.061,0.6602,0.0768
129,71,29,13,0.6441,0.0591,0.6632,0.082
130,70,29,12,0.6422,0.061,0.6474,0.0799
131,69,28,11,0.651,0.0678,0.6647,0.0944
132,68,27,11,0.6398,0.0701,0.6472,0.0843
133,67,27,10,0.6373,0.0643,0.647,0.0877
134,66,27,10,0.6359,0.056,0.6508,0.0849
135,65,26,10,0.641,0.0689,0.6637,0.0941
136,64,26,9,0.6317,0.0615,0.6661,0.0872
137,63,25,9,0.6368,0.0622,0.6606,0.0863
138,62,25,9,0.6408,0.0589,0.6581,0.0836
139,61,25,9,0.6428,0.0684,0.6766,0.0738
140,60,24,8,0.6119,0.0568,0.6455,0.0853
141,59,24,8,0.6093,0.0499,0.6536,0.0809
142,58,23,8,0.6119,0.0599,0.6569,0.0906
143,57,23,8,0.6255,0.0695,0.6604,0.0822
144,56,22,8,0.617,0.0686,0.6765,0.0872
145,55,22,8,0.6065,0.0662,0.6556,0.0778
146,54,21,8,0.6095,0.0639,0.6576,0.0963
147,53,21,8,0.613,0.0688,0.6571,0.0884
148,52,20,8,0.605,0.0589,0.6399,0.0798
149,51,20,7,0.61,0.0663,0.6484,0.0819
150,50,19,7,0.6085,0.0656,0.6439,0.0868
151,49,19,7,0.607,0.0561,0.6363,0.0856
152,48,18,7,0.615,0.0545,0.6385,0.0786
153,47,17,7,0.615,0.0654,0.6496,0.0848
154,46,17,7,0.6105,0.0554,0.6526,0.0888
155,45,17,7,0.6135,0.0678,0.6555,0.0972
156,44,16,7,0.6115,0.0582,0.6543,0.0714
157,43,16,7,0.622,0.0653,0.6733,0.0797
158,42,15,7,0.6155,0.0692,0.6664,0.0854
159,41,15,7,0.617,0.0779,0.6673,0.0881
160,40,15,6,0.605,0.0669,0.6533,0.0789
161,39,14,6,0.608,0.067,0.649,0.0774
162,38,14,6,0.6235,0.0598,0.6489,0.0883
163,37,14,6,0.6064,0.0583,0.656,0.0827
164,36,13,6,0.6289,0.0707,0.6732,0.0771
165,35,13,6,0.6025,0.0582,0.6443,0.0807
166,34,13,6,0.6089,0.0503,0.6504,0.0731
167,33,13,6,0.6215,0.0696,0.6801,0.0929
168,32,12,6,0.6116,0.0726,0.6714,0.0902
169,31,12,6,0.5986,0.0649,0.6565,0.0761
170,30,12,6,0.5974,0.0688,0.6683,0.0878
171,29,11,6,0.5865,0.0583,0.6545,0.0775
172,28,11,6,0.5963,0.0706,0.6563,0.0856
173,27,11,6,0.5905,0.0615,0.6493,0.079
174,26,11,6,0.605,0.0661,0.6418,0.0886
175,25,11,6,0.5995,0.0684,0.6574,0.0832
176,24,10,5,0.597,0.0678,0.6573,0.09
177,23,10,5,0.5985,0.073,0.681,0.1056
178,22,10,5,0.5905,0.0611,0.6575,0.0843
179,21,10,5,0.6033,0.0889,0.6655,0.0996
180,20,10,5,0.5976,0.0723,0.6644,0.0913
181,19,10,5,0.5958,0.0783,0.657,0.0834
182,18,10,5,0.598,0.0701,0.6649,0.0855
183,17,10,5,0.5998,0.0615,0.6525,0.0878
184,16,9,5,0.6048,0.0671,0.664,0.0881
185,15,9,5,0.5936,0.0647,0.6525,0.0781
186,14,9,5,0.591,0.0735,0.6601,0.0868
187,13,9,5,0.602,0.0701,0.6536,0.0861
188,12,9,5,0.5918,0.0639,0.6477,0.0827
189,11,8,5,0.5985,0.0642,0.6629,0.0757
190,10,8,5,0.6002,0.0708,0.6655,0.0867
191,9,8,4,0.5896,0.0672,0.6522,0.081
192,8,8,4,0.6072,0.0792,0.6714,0.0858
193,7,7,4,0.5955,0.0797,0.6561,0.0939
194,6,6,4,0.5874,0.0626,0.6444,0.0808
195,5,5,4,0.5896,0.0682,0.6416,0.0823
196,4,4,4,0.5887,0.064,0.6542,0.0884
197,3,3,3,0.6,0.0822,0.6597,0.0876
198,2,2,2,0.608,0.0688,0.6684,0.0919
199,1,1,1,0.588,0.0613,0.656,0.0874
