timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
163,37,13,6,0.6137,0.0654,0.6499,0.0854
164,36,13,6,0.6171,0.074,0.6534,0.0882
165,35,13,6,0.6218,0.0663,0.6575,0.0838
166,34,13,6,0.6017,0.0623,0.6601,0.0861
167,33,12,6,0.5947,0.0694,0.6347,0.087
168,32,12,6,0.5828,0.0626,0.6433,0.0859
169,31,12,6,0.5938,0.0603,0.6442,0.0774
170,30,12,6,0.5941,0.0578,0.6532,0.0795
171,29,11,6,0.6035,0.0697,0.6753,0.0793
172,28,11,6,0.5916,0.07,0.6494,0.0894
173,27,11,6,0.592,0.0699,0.6604,0.0746
174,26,11,6,0.598,0.0682,0.6561,0.0805
175,25,11,6,0.596,0.0639,0.6517,0.0745
176,24,10,5,0.5995,0.0702,0.6458,0.0799
177,23,10,5,0.605,0.068,0.6729,0.0787
178,22,10,5,0.59,0.0566,0.6571,0.0857
179,21,10,5,0.6035,0.0683,0.6576,0.076
180,20,10,5,0.597,0.0624,0.6515,0.0767
181,19,10,5,0.5985,0.0684,0.6578,0.0784
182,18,10,5,0.5823,0.0784,0.6373,0.0882
183,17,10,5,0.5954,0.0775,0.6544,0.0813
184,16,9,5,0.5958,0.069,0.6703,0.0831
185,15,9,5,0.5875,0.0661,0.6474,0.0898
186,14,9,5,0.5896,0.0619,0.6505,0.0816
187,13,9,5,0.5895,0.06,0.6354,0.078
188,12,9,5,0.6063,0.0655,0.6552,0.0836
189,11,9,5,0.6093,0.0724,0.6808,0.0922
190,10,8,5,0.5939,0.0643,0.6766,0.0894
191,9,8,5,0.5987,0.0602,0.6459,0.0858
192,8,7,4,0.5986,0.0717,0.6563,0.0755
193,7,7,4,0.6002,0.0805,0.6657,0.0902
194,6,6,4,0.5918,0.0693,0.6407,0.0805
195,5,5,4,0.607,0.0869,0.6657,0.0914
196,4,4,4,0.6,0.0851,0.6626,0.083
197,3,3,3,0.602,0.0806,0.669,0.0851
198,2,2,2,0.602,0.0717,0.6561,0.0853
199,1,1,1,0.5925,0.0766,0.6459,0.0822
