timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
1,199,98,58,0.9954,0.0061,0.6641,0.0933
2,198,98,58,0.9951,0.0066,0.6668,0.0984
3,197,98,58,0.9945,0.0067,0.6528,0.0793
4,196,98,58,0.9943,0.008,0.6538,0.0876
5,195,98,58,0.9955,0.0067,0.6487,0.0896
6,194,98,58,0.9943,0.0085,0.656,0.0796
7,193,98,58,0.994,0.0076,0.6556,0.0844
8,192,98,58,0.9942,0.0068,0.6543,0.0817
9,191,98,58,0.9952,0.007,0.6504,0.092
10,190,98,58,0.9948,0.0071,0.6522,0.0893
11,189,98,58,0.9951,0.0078,0.6504,0.0873
12,188,98,58,0.9949,0.0073,0.6383,0.0897
13,187,98,58,0.9946,0.0077,0.6639,0.0899
14,186,98,58,0.9938,0.0067,0.6512,0.0822
15,185,98,58,0.9947,0.0078,0.6611,0.0871
16,184,98,58,0.9943,0.007,0.654,0.0843
17,183,98,58,0.9937,0.0069,0.659,0.0803
18,182,98,58,0.9956,0.0062,0.6524,0.082
19,181,98,58,0.9948,0.0064,0.6622,0.0809
20,180,98,58,0.9955,0.0061,0.6485,0.0763
21,179,98,58,0.9934,0.0083,0.66,0.0898
22,178,98,58,0.9949,0.0067,0.6552,0.0898
23,177,98,58,0.9946,0.0065,0.6584,0.0827
24,176,98,58,0.9935,0.007,0.6492,0.0786
25,175,98,58,0.9952,0.0064,0.6606,0.0904
26,174,98,58,0.9953,0.0064,0.6587,0.0835
27,173,98,58,0.9936,0.0081,0.6732,0.0955
28,172,98,58,0.9945,0.0073,0.6536,0.081
29,171,98,58,0.9938,0.0086,0.6506,0.0773
30,170,98,58,0.9948,0.0075,0.653,0.0908
31,169,98,58,0.9948,0.0064,0.655,0.08
32,168,98,58,0.9956,0.0059,0.6685,0.0775
33,167,98,58,0.9948,0.0067,0.6587,0.0764
34,166,98,58,0.9948,0.0064,0.6584,0.0714
35,165,98,58,0.9942,0.0074,0.6585,0.0878
36,164,98,58,0.9937,0.008,0.6687,0.0889
37,163,98,58,0.9935,0.0088,0.6486,0.0861
38,162,98,58,0.9943,0.0071,0.6445,0.0912
39,161,98,58,0.9953,0.0061,0.6509,0.0857
40,160,98,58,0.993,0.0074,0.6374,0.0894
41,159,98,58,0.9948,0.0075,0.6542,0.0843
42,158,98,58,0.9954,0.0059,0.6548,0.0869
43,157,97,58,0.9938,0.0081,0.6587,0.0873
44,156,96,58,0.9939,0.0094,0.6503,0.0849
45,155,95,58,0.9947,0.0084,0.6435,0.0938
46,154,94,58,0.9953,0.0066,0.6643,0.0723
47,153,93,57,0.9794,0.0326,0.6587,0.0866
48,152,92,57,0.9793,0.0266,0.6573,0.091
49,151,91,57,0.981,0.0237,0.6621,0.0883
50,150,90,57,0.9833,0.0215,0.6521,0.0835
51,149,89,57,0.9714,0.0256,0.664,0.0905
52,148,88,57,0.9701,0.0297,0.6478,0.0825
53,147,87,56,0.9681,0.031,0.6722,0.085
54,146,86,56,0.9687,0.0281,0.6696,0.0917
55,145,85,56,0.9738,0.0294,0.6727,0.0796
56,144,84,55,0.968,0.0322,0.6505,0.0881
57,143,83,55,0.9525,0.0361,0.6564,0.0854
58,142,82,54,0.9465,0.0352,0.6485,0.0783
59,141,81,53,0.9367,0.0356,0.648,0.0806
60,140,80,52,0.9402,0.0336,0.6613,0.0829
61,139,79,51,0.9372,0.0384,0.6664,0.0838
62,138,79,51,0.9449,0.0335,0.6483,0.0931
63,137,78,50,0.9353,0.0346,0.665,0.0891
64,136,77,49,0.931,0.0376,0.6505,0.0797
65,135,76,48,0.922,0.0402,0.6551,0.0752
66,134,75,47,0.9299,0.0464,0.6467,0.0841
67,133,74,47,0.9304,0.0448,0.663,0.0826
68,132,73,47,0.9304,0.0383,0.6641,0.0871
69,131,72,47,0.9262,0.0431,0.6673,0.0794
70,130,71,46,0.9225,0.0426,0.6612,0.0919
71,129,70,46,0.9179,0.0474,0.6602,0.0897
72,128,69,45,0.9054,0.0448,0.6505,0.0883
73,127,68,44,0.9019,0.0415,0.6509,0.081
74,126,67,43,0.8877,0.0415,0.6527,0.0888
75,125,66,42,0.8722,0.0509,0.6499,0.0847
76,124,65,41,0.8695,0.0458,0.6685,0.0818
77,123,64,41,0.8725,0.0422,0.6606,0.0809
78,122,63,40,0.8608,0.0448,0.647,0.084
79,121,62,39,0.8706,0.0458,0.6508,0.0846
80,120,61,39,0.8676,0.0471,0.6599,0.0857
81,119,60,38,0.8767,0.0464,0.6606,0.083
82,118,59,37,0.856,0.0529,0.6591,0.0853
83,117,58,36,0.8405,0.0516,0.6479,0.0805
84,116,58,35,0.849,0.0471,0.6712,0.0785
85,115,57,34,0.8378,0.0509,0.6688,0.0894
86,114,56,34,0.8286,0.0384,0.6572,0.0889
87,113,55,33,0.8226,0.0443,0.6494,0.0809
88,112,54,32,0.8097,0.0413,0.6565,0.0754
89,111,53,31,0.8112,0.0441,0.6548,0.0812
90,110,52,30,0.8035,0.0472,0.6493,0.0793
91,109,51,30,0.8071,0.0438,0.6746,0.0713
92,108,50,29,0.7905,0.0548,0.6592,0.0882
93,107,49,29,0.7626,0.0606,0.6535,0.082
94,106,48,28,0.7726,0.0579,0.6552,0.0945
95,105,47,28,0.7638,0.0589,0.6508,0.0796
96,104,46,27,0.7597,0.052,0.669,0.0847
97,103,45,27,0.751,0.066,0.6521,0.0792
98,102,44,27,0.7508,0.0579,0.6602,0.0826
99,101,43,27,0.7426,0.0713,0.6376,0.0852
100,100,43,26,0.7396,0.0633,0.6602,0.0919
101,99,43,26,0.7296,0.0593,0.656,0.0862
102,98,42,26,0.7337,0.0667,0.6674,0.084
103,97,41,26,0.7184,0.0636,0.6508,0.0773
104,96,40,26,0.7307,0.0531,0.6484,0.0834
105,95,40,26,0.739,0.0608,0.6473,0.092
106,94,39,26,0.7242,0.0596,0.6536,0.0891
107,93,38,26,0.7225,0.0654,0.6706,0.0832
108,92,37,26,0.699,0.058,0.6453,0.0838
109,91,37,26,0.7193,0.07,0.6544,0.0857
110,90,36,25,0.7115,0.071,0.6668,0.0858
111,89,35,25,0.7075,0.0608,0.6638,0.0838
112,88,35,25,0.6945,0.074,0.654,0.083
113,87,34,24,0.7033,0.0805,0.6612,0.0843
114,86,34,23,0.6901,0.0657,0.6628,0.0878
115,85,34,22,0.6993,0.0667,0.6464,0.0836
116,84,33,22,0.6809,0.0603,0.6409,0.0843
117,83,33,21,0.6784,0.0507,0.665,0.0856
118,82,32,20,0.6718,0.0557,0.6388,0.0773
119,81,32,19,0.6621,0.0657,0.6631,0.0896
120,80,31,18,0.6642,0.0583,0.6604,0.082
121,79,31,17,0.6607,0.0682,0.6592,0.0793
122,78,30,16,0.6707,0.0616,0.6612,0.0822
123,77,30,15,0.659,0.06,0.636,0.0883
124,76,30,14,0.6577,0.062,0.6579,0.0921
125,75,30,13,0.6427,0.0602,0.6665,0.0755
126,74,29,13,0.6268,0.0538,0.6542,0.0821
127,73,29,12,0.6465,0.0616,0.649,0.0842
128,72,28,11,0.6475,0.0606,0.6475,0.0867
129,71,28,11,0.6544,0.0682,0.658,0.0804
130,70,27,10,0.6388,0.0606,0.6631,0.0708
131,69,27,10,0.6507,0.065,0.6676,0.0873
132,68,27,10,0.6466,0.0525,0.6711,0.0938
133,67,26,9,0.6431,0.0593,0.6559,0.0825
134,66,26,9,0.6498,0.057,0.6571,0.0826
135,65,25,9,0.6426,0.0635,0.656,0.0801
136,64,25,9,0.6447,0.0606,0.6574,0.0873
137,63,25,9,0.6227,0.0643,0.653,0.0785
138,62,24,8,0.6228,0.0675,0.6525,0.0802
139,61,24,8,0.6186,0.0562,0.6603,0.0813
140,60,23,8,0.6246,0.0663,0.6589,0.0881
141,59,23,8,0.6204,0.0737,0.6676,0.083
142,58,22,8,0.6175,0.0642,0.6688,0.0867
143,57,22,8,0.6055,0.0583,0.6493,0.0831
144,56,21,8,0.615,0.0626,0.6566,0.0765
145,55,21,8,0.612,0.0668,0.6654,0.0928
146,54,21,8,0.611,0.0607,0.6705,0.0945
147,53,20,8,0.612,0.0621,0.6456,0.0714
148,52,19,7,0.615,0.0614,0.6474,0.0865
149,51,19,7,0.611,0.0568,0.669,0.0807
150,50,18,7,0.608,0.0569,0.6499,0.0821
151,49,18,7,0.6125,0.0646,0.6621,0.0795
152,48,17,7,0.616,0.071,0.6479,0.097
153,47,17,7,0.6025,0.0521,0.6505,0.0824
154,46,17,7,0.6195,0.0667,0.6601,0.0724
155,45,16,7,0.6205,0.0637,0.661,0.0893
156,44,16,7,0.6205,0.0641,0.6713,0.0806
157,43,15,7,0.6105,0.0584,0.6528,0.0693
158,42,15,7,0.608,0.0603,0.663,0.089
159,41,14,7,0.6184,0.0648,0.6562,0.0832
160,40,14,6,0.6163,0.057,0.6544,0.0913
161,39,14,6,0.6131,0.0523,0.6608,0.0861
162,38,14,6,0.6152,0.0595,0.6491,0.0861
163,37,13,6,0.6086,0.0615,0.666,0.0759
164,36,13,6,0.6112,0.0588,0.6547,0.0919
165,35,13,6,0.6104,0.06,0.6631,0.0814
166,34,13,6,0.5977,0.0676,0.6481,0.0934
167,33,12,6,0.6088,0.0713,0.6651,0.0848
168,32,12,6,0.601,0.0595,0.6439,0.0812
169,31,12,6,0.5855,0.0694,0.6583,0.0865
170,30,12,6,0.6,0.0758,0.6568,0.0952
171,29,11,6,0.5878,0.0586,0.6494,0.0806
172,28,11,6,0.5958,0.0624,0.6499,0.0903
173,27,11,6,0.5985,0.0676,0.6517,0.0813
174,26,11,6,0.5885,0.0651,0.6417,0.09
175,25,11,6,0.5995,0.0669,0.6509,0.0874
176,24,10,5,0.5885,0.0632,0.6527,0.083
177,23,10,5,0.615,0.0733,0.6804,0.0907
178,22,10,5,0.5875,0.0701,0.6624,0.0876
179,21,10,5,0.5895,0.0661,0.6581,0.0891
180,20,10,5,0.592,0.073,0.6524,0.073
181,19,10,5,0.5937,0.0607,0.6481,0.0827
182,18,10,5,0.5922,0.0737,0.6535,0.0845
183,17,10,5,0.6065,0.0679,0.6748,0.0872
184,16,9,5,0.603,0.0706,0.6754,0.079
185,15,9,5,0.5924,0.0636,0.6601,0.085
186,14,9,5,0.5971,0.0668,0.6508,0.0874
187,13,9,5,0.6069,0.0724,0.6712,0.0897
188,12,9,5,0.5909,0.0721,0.656,0.0817
189,11,9,5,0.5906,0.0773,0.6421,0.0845
190,10,8,5,0.5935,0.072,0.6688,0.1009
191,9,8,5,0.6079,0.0673,0.6688,0.0823
192,8,7,4,0.5991,0.0753,0.664,0.0871
193,7,7,4,0.5949,0.0774,0.6452,0.0837
194,6,6,4,0.6009,0.0774,0.6567,0.0908
195,5,5,4,0.5934,0.0741,0.6597,0.0821
196,4,4,4,0.5978,0.0721,0.6507,0.0855
197,3,3,3,0.6047,0.0699,0.6627,0.09
198,2,2,2,0.5975,0.0605,0.6566,0.0874
199,1,1,1,0.5932,0.0612,0.6518,0.0807
