timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
51,149,94,54,0.9934,0.0059,0.6537,0.0733
52,148,93,54,0.9931,0.0063,0.6652,0.0879
53,147,92,54,0.9938,0.0061,0.6605,0.0824
54,146,91,54,0.9945,0.0057,0.6476,0.0785
55,145,90,54,0.9929,0.0059,0.6564,0.0892
56,144,89,54,0.9936,0.0064,0.6473,0.0934
57,143,88,53,0.989,0.0213,0.6659,0.0857
58,142,87,53,0.986,0.024,0.6679,0.0842
59,141,86,52,0.9824,0.0281,0.6591,0.0818
60,140,85,52,0.9807,0.0221,0.6559,0.0882
61,139,84,52,0.9734,0.0253,0.6487,0.0884
62,138,83,52,0.9783,0.0242,0.6613,0.0846
63,137,82,51,0.9672,0.0311,0.6572,0.0817
64,136,81,51,0.973,0.0295,0.6466,0.0782
65,135,80,51,0.9651,0.0296,0.6495,0.0842
66,134,79,51,0.9543,0.0355,0.6655,0.0924
67,133,78,51,0.9441,0.0354,0.6625,0.0783
68,132,77,50,0.9368,0.0344,0.6617,0.0745
69,131,76,50,0.9333,0.0386,0.6515,0.0809
70,130,75,49,0.9309,0.0367,0.6698,0.0827
71,129,74,48,0.9403,0.0385,0.666,0.08
72,128,73,47,0.9219,0.0403,0.6494,0.0883
73,127,73,47,0.9293,0.0437,0.6675,0.0909
74,126,72,46,0.9245,0.0359,0.6556,0.089
75,125,71,46,0.9223,0.0469,0.6645,0.0941
76,124,70,45,0.9141,0.0391,0.6521,0.0855
77,123,69,45,0.918,0.0401,0.6662,0.0888
78,122,68,44,0.9208,0.0372,0.6556,0.0768
79,121,67,44,0.9075,0.0373,0.6567,0.0846
80,120,66,43,0.9033,0.0474,0.6684,0.0885
81,119,65,42,0.8893,0.0432,0.6696,0.0924
82,118,64,41,0.8868,0.0409,0.6507,0.0861
83,117,63,40,0.8663,0.0453,0.6484,0.0832
84,116,62,39,0.8694,0.0447,0.663,0.0835
85,115,61,38,0.8715,0.0366,0.6508,0.0843
86,114,60,37,0.8644,0.0433,0.6582,0.0744
87,113,59,36,0.8618,0.0487,0.6567,0.0877
88,112,58,36,0.8612,0.0394,0.6418,0.0909
89,111,57,35,0.8468,0.0424,0.647,0.0924
90,110,57,34,0.837,0.0488,0.6526,0.0893
91,109,56,33,0.8433,0.0549,0.6626,0.0826
92,108,55,32,0.8341,0.0457,0.6647,0.0818
93,107,54,31,0.8246,0.0447,0.6509,0.086
94,106,53,30,0.8112,0.0453,0.6525,0.0898
95,105,52,30,0.8085,0.0481,0.6553,0.0829
96,104,51,29,0.8062,0.049,0.6536,0.0998
97,103,50,28,0.8014,0.0508,0.6546,0.0941
98,102,49,28,0.7742,0.0497,0.649,0.0862
99,101,48,27,0.7788,0.0545,0.6663,0.0838
100,100,48,27,0.7626,0.0579,0.6498,0.0876
101,99,47,27,0.7645,0.0638,0.661,0.0867
102,98,46,26,0.75,0.0572,0.6511,0.0901
103,97,45,26,0.7327,0.067,0.6523,0.0862
104,96,44,26,0.7432,0.058,0.667,0.0752
105,95,43,26,0.7213,0.0638,0.6519,0.0864
106,94,42,25,0.7269,0.0679,0.6589,0.0934
107,93,41,25,0.7253,0.0637,0.6413,0.0848
108,92,40,25,0.7208,0.065,0.6436,0.0846
109,91,40,25,0.7189,0.0626,0.6488,0.0822
110,90,39,25,0.7335,0.0593,0.6573,0.0799
111,89,38,24,0.7267,0.0626,0.6576,0.0847
112,88,38,24,0.7053,0.065,0.6475,0.0904
113,87,37,24,0.7027,0.0613,0.6541,0.0916
114,86,36,24,0.7006,0.0644,0.657,0.0824
115,85,35,24,0.7021,0.0639,0.6512,0.0878
116,84,35,24,0.7098,0.0768,0.6805,0.0913
117,83,34,24,0.6829,0.0721,0.6511,0.0825
118,82,34,23,0.6807,0.0684,0.6404,0.0828
119,81,33,22,0.6719,0.0686,0.6627,0.0827
120,80,33,21,0.6776,0.062,0.6478,0.0869
121,79,32,20,0.6773,0.0705,0.6623,0.0925
122,78,32,19,0.6628,0.0607,0.661,0.0865
123,77,31,18,0.6542,0.0623,0.6546,0.088
124,76,31,17,0.6572,0.0489,0.6539,0.0851
125,75,31,16,0.6633,0.067,0.6636,0.0912
126,74,30,15,0.6716,0.0746,0.6641,0.081
127,73,30,15,0.6629,0.0658,0.6527,0.08
128,72,29,14,0.6413,0.0529,0.6549,0.0826
129,71,29,13,0.6424,0.061,0.6488,0.0757
130,70,29,12,0.6407,0.0644,0.6562,0.087
131,69,28,11,0.638,0.0596,0.6539,0.0805
132,68,27,11,0.6417,0.0591,0.6572,0.0889
133,67,27,10,0.6424,0.0674,0.6614,0.0906
134,66,27,10,0.6357,0.0555,0.6424,0.0822
135,65,26,10,0.6425,0.0628,0.6635,0.0748
136,64,26,9,0.6527,0.0688,0.663,0.079
137,63,25,9,0.6349,0.0683,0.6483,0.0775
138,62,25,9,0.6404,0.0753,0.6615,0.086
139,61,25,9,0.6379,0.0715,0.664,0.0769
140,60,24,8,0.6349,0.0627,0.6591,0.0807
141,59,24,8,0.6126,0.0623,0.6572,0.0752
142,58,23,8,0.6194,0.0631,0.6477,0.0853
143,57,23,8,0.6229,0.0685,0.6712,0.0884
144,56,22,8,0.6114,0.0571,0.662,0.0837
145,55,22,8,0.609,0.0585,0.665,0.0904
146,54,21,8,0.6045,0.053,0.6566,0.0823
147,53,21,8,0.6135,0.0707,0.6652,0.081
148,52,20,8,0.606,0.0609,0.6457,0.0894
149,51,20,7,0.617,0.0645,0.6722,0.086
150,50,19,7,0.6145,0.0638,0.6515,0.0858
151,49,19,7,0.6065,0.0555,0.6561,0.0847
152,48,18,7,0.6125,0.0597,0.6561,0.0772
153,47,17,7,0.6145,0.058,0.6553,0.0794
154,46,17,7,0.5995,0.0545,0.6421,0.0907
155,45,17,7,0.609,0.0572,0.6516,0.0812
156,44,16,7,0.612,0.0633,0.6612,0.0948
157,43,16,7,0.6145,0.0753,0.6637,0.0928
158,42,15,7,0.604,0.0569,0.6582,0.0977
159,41,15,7,0.617,0.0621,0.665,0.0755
160,40,15,6,0.623,0.0622,0.6737,0.0819
161,39,14,6,0.625,0.0684,0.673,0.0747
162,38,14,6,0.622,0.069,0.6588,0.0845
163,37,14,6,0.6089,0.0639,0.6488,0.0927
164,36,13,6,0.6083,0.0557,0.6573,0.0775
165,35,13,6,0.6175,0.0547,0.6629,0.0802
166,34,13,6,0.604,0.0598,0.6589,0.0872
167,33,13,6,0.5925,0.056,0.6495,0.0798
168,32,12,6,0.5978,0.0665,0.6593,0.0922
169,31,12,6,0.5916,0.0559,0.6547,0.0817
170,30,12,6,0.5979,0.0632,0.6482,0.0881
171,29,11,6,0.6051,0.0788,0.6782,0.0857
172,28,11,6,0.6012,0.0673,0.6573,0.0926
173,27,11,6,0.5925,0.0769,0.6627,0.0856
174,26,11,6,0.604,0.0692,0.6726,0.0774
175,25,11,6,0.6055,0.0696,0.661,0.0859
176,24,10,5,0.591,0.0694,0.6486,0.075
177,23,10,5,0.5965,0.0686,0.6431,0.0878
178,22,10,5,0.5875,0.0665,0.6557,0.074
179,21,10,5,0.5935,0.0692,0.6658,0.0864
180,20,10,5,0.605,0.0705,0.647,0.0852
181,19,10,5,0.5925,0.0676,0.6664,0.0841
182,18,10,5,0.595,0.0594,0.6509,0.0865
183,17,10,5,0.5915,0.0637,0.6459,0.0909
184,16,9,5,0.6058,0.0778,0.6725,0.0929
185,15,9,5,0.5848,0.0646,0.6532,0.0926
186,14,9,5,0.5902,0.0631,0.6559,0.0832
187,13,9,5,0.5856,0.0743,0.6599,0.0857
188,12,9,5,0.6002,0.0762,0.6555,0.0899
189,11,8,5,0.593,0.0716,0.6573,0.0817
190,10,8,5,0.5931,0.0599,0.6406,0.0793
191,9,8,4,0.592,0.0741,0.6478,0.0812
192,8,8,4,0.5907,0.0668,0.6571,0.0816
193,7,7,4,0.5963,0.0812,0.6662,0.0944
194,6,6,4,0.5983,0.0725,0.6426,0.0813
195,5,5,4,0.598,0.0665,0.6596,0.0812
196,4,4,4,0.5926,0.0713,0.667,0.0892
197,3,3,3,0.593,0.0786,0.6503,0.0846
198,2,2,2,0.5948,0.0711,0.6586,0.0908
199,1,1,1,0.5993,0.0754,0.6596,0.0811
