timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
73,127,69,44,0.9088,0.0412,0.6373,0.089
74,126,68,43,0.9047,0.0461,0.6685,0.0912
75,125,67,42,0.8913,0.0412,0.6587,0.0928
76,124,66,42,0.8775,0.0387,0.6565,0.0823
77,123,65,41,0.8772,0.0466,0.661,0.0883
78,122,64,40,0.8603,0.0416,0.653,0.0756
79,121,63,39,0.8652,0.0453,0.659,0.0902
80,120,62,38,0.8745,0.0495,0.6563,0.0817
81,119,61,37,0.8688,0.0434,0.6639,0.0857
82,118,60,37,0.857,0.0435,0.6496,0.0825
83,117,59,36,0.8482,0.0495,0.6448,0.0891
84,116,58,35,0.8416,0.051,0.6581,0.0859
85,115,57,34,0.8394,0.0534,0.6526,0.0891
86,114,56,33,0.8361,0.0523,0.6651,0.0857
87,113,55,32,0.8246,0.0433,0.6475,0.0893
88,112,54,31,0.8274,0.0507,0.6535,0.0883
89,111,53,30,0.8124,0.0449,0.6583,0.084
90,110,52,30,0.8028,0.0495,0.6653,0.0827
91,109,51,29,0.7992,0.0439,0.6624,0.0736
92,108,50,28,0.7884,0.0442,0.6476,0.0899
93,107,50,28,0.7669,0.0458,0.6325,0.0707
94,106,49,28,0.7722,0.0588,0.6527,0.0837
95,105,48,27,0.7727,0.0627,0.6422,0.0809
96,104,47,27,0.7649,0.0639,0.6521,0.0787
97,103,46,27,0.7576,0.0663,0.6657,0.0834
98,102,45,27,0.752,0.0548,0.6638,0.0891
99,101,44,27,0.7382,0.0565,0.6587,0.0884
100,100,43,27,0.7399,0.0589,0.6641,0.0816
101,99,42,26,0.7257,0.0603,0.6549,0.0885
102,98,41,26,0.7173,0.056,0.6488,0.0859
103,97,41,26,0.7256,0.0646,0.6487,0.0779
104,96,40,26,0.733,0.0617,0.674,0.083
105,95,40,26,0.7221,0.0637,0.6651,0.0909
106,94,39,25,0.7311,0.0725,0.66,0.0898
107,93,38,25,0.7232,0.0582,0.6464,0.0916
108,92,38,25,0.7075,0.0612,0.6464,0.0847
109,91,37,25,0.7059,0.0636,0.6588,0.0781
110,90,36,25,0.7018,0.0728,0.6524,0.0916
111,89,35,25,0.691,0.0688,0.6609,0.0902
112,88,35,25,0.6908,0.0621,0.6669,0.0703
113,87,34,25,0.6959,0.0667,0.6723,0.0928
114,86,34,24,0.7,0.0607,0.6598,0.0907
115,85,34,23,0.6844,0.0662,0.6626,0.0935
116,84,33,22,0.6828,0.0571,0.6585,0.0826
117,83,32,21,0.6778,0.0604,0.6462,0.0748
118,82,32,20,0.6703,0.0583,0.6591,0.0804
119,81,32,19,0.659,0.0626,0.6566,0.0794
120,80,31,18,0.6614,0.0651,0.6555,0.0965
121,79,31,17,0.6613,0.0676,0.6437,0.0912
122,78,31,17,0.6652,0.0594,0.6409,0.0798
123,77,30,16,0.6542,0.0603,0.666,0.0868
124,76,30,15,0.6407,0.0551,0.6527,0.0876
125,75,29,14,0.6407,0.0676,0.6498,0.07
126,74,29,13,0.6417,0.0609,0.6468,0.0849
127,73,29,12,0.6439,0.0607,0.6558,0.0747
128,72,28,11,0.631,0.0535,0.6541,0.0881
129,71,28,11,0.6458,0.0635,0.6573,0.0837
130,70,28,10,0.6401,0.0661,0.6586,0.0817
131,69,27,10,0.6319,0.0625,0.6669,0.0756
132,68,26,10,0.6395,0.0688,0.6517,0.0818
133,67,26,9,0.6429,0.0767,0.6548,0.0875
134,66,25,9,0.636,0.0654,0.6576,0.0866
135,65,25,9,0.6335,0.0636,0.6572,0.0797
136,64,25,9,0.6243,0.0579,0.6604,0.0709
137,63,25,8,0.6237,0.0677,0.6597,0.0887
138,62,24,8,0.6285,0.0683,0.6588,0.088
139,61,24,8,0.6311,0.0646,0.6599,0.0904
140,60,23,8,0.6123,0.061,0.6521,0.0719
141,59,23,8,0.6158,0.0635,0.6673,0.0895
142,58,23,8,0.615,0.0622,0.6559,0.0775
143,57,22,8,0.6145,0.0746,0.6389,0.0885
144,56,22,8,0.6145,0.0661,0.652,0.0836
145,55,21,8,0.6115,0.0595,0.6585,0.0815
146,54,21,8,0.617,0.0597,0.6727,0.0834
147,53,20,7,0.601,0.0561,0.6461,0.0835
148,52,19,7,0.611,0.0619,0.6426,0.0818
149,51,19,7,0.6265,0.0665,0.6649,0.0798
150,50,19,7,0.609,0.0576,0.6512,0.081
151,49,18,7,0.606,0.0597,0.657,0.0859
152,48,17,7,0.609,0.0589,0.6517,0.0799
153,47,17,7,0.623,0.0709,0.666,0.0934
154,46,17,7,0.6245,0.0669,0.6667,0.0825
155,45,16,7,0.6045,0.0553,0.6473,0.0819
156,44,16,7,0.6014,0.061,0.6615,0.0896
157,43,15,7,0.61,0.0524,0.6487,0.0731
158,42,15,7,0.6076,0.0594,0.6686,0.0857
159,41,15,6,0.6103,0.0501,0.652,0.0844
160,40,14,6,0.6192,0.0653,0.6528,0.0851
161,39,14,6,0.6216,0.0667,0.6633,0.0891
162,38,14,6,0.6132,0.0625,0.6679,0.0864
163,37,13,6,0.605,0.0617,0.6502,0.0847
164,36,13,6,0.6165,0.0635,0.661,0.086
165,35,13,6,0.6002,0.0558,0.6677,0.0861
166,34,13,6,0.6052,0.0543,0.6703,0.0844
167,33,12,6,0.6122,0.0611,0.6598,0.0829
168,32,12,6,0.6015,0.0598,0.6573,0.0891
169,31,12,6,0.5849,0.0657,0.6481,0.0874
170,30,12,6,0.597,0.0714,0.6619,0.0875
171,29,11,6,0.593,0.064,0.6664,0.0757
172,28,11,6,0.5865,0.0569,0.6697,0.0808
173,27,11,6,0.5922,0.0602,0.6564,0.0786
174,26,11,6,0.5899,0.0591,0.663,0.0837
175,25,11,5,0.5985,0.068,0.6616,0.0828
176,24,10,5,0.592,0.0658,0.6554,0.0782
177,23,10,5,0.597,0.0659,0.6645,0.076
178,22,10,5,0.606,0.0676,0.669,0.08
179,21,10,5,0.595,0.0669,0.6433,0.0856
180,20,10,5,0.603,0.0689,0.6519,0.078
181,19,10,5,0.6005,0.0622,0.6541,0.0822
182,18,10,5,0.592,0.0688,0.663,0.0863
183,17,10,5,0.6075,0.0733,0.6439,0.0794
184,16,9,5,0.577,0.0642,0.6396,0.0808
185,15,9,5,0.5835,0.0758,0.6616,0.08
186,14,9,5,0.6035,0.0617,0.6625,0.0819
187,13,9,5,0.6075,0.0753,0.6638,0.0881
188,12,9,5,0.5915,0.0678,0.658,0.0912
189,11,8,5,0.6055,0.0809,0.6633,0.0877
190,10,8,5,0.595,0.0684,0.6579,0.0781
191,9,8,4,0.5995,0.0654,0.6498,0.0842
192,8,8,4,0.597,0.0582,0.6561,0.0812
193,7,7,4,0.5835,0.0656,0.6429,0.0833
194,6,6,4,0.5938,0.0705,0.6564,0.0916
195,5,5,4,0.6037,0.0774,0.666,0.081
196,4,4,4,0.5817,0.075,0.6412,0.0842
197,3,3,3,0.5945,0.0748,0.6444,0.0833
198,2,2,2,0.585,0.0698,0.6495,0.0905
199,1,1,1,0.591,0.0622,0.6488,0.0772
