timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
105,95,40,26,0.7249,0.0626,0.6434,0.0764
106,94,39,25,0.723,0.0683,0.6578,0.0719
107,93,38,25,0.7025,0.0558,0.6465,0.0761
108,92,38,25,0.7097,0.0719,0.6723,0.0884
109,91,37,25,0.7026,0.0755,0.6584,0.0814
110,90,36,25,0.712,0.0744,0.6605,0.0944
111,89,35,25,0.701,0.0688,0.6542,0.0782
112,88,35,25,0.6993,0.0692,0.6504,0.0857
113,87,34,25,0.6967,0.0664,0.6448,0.0841
114,86,34,24,0.6834,0.0711,0.6518,0.0904
115,85,34,23,0.6999,0.0646,0.6621,0.0898
116,84,33,22,0.6855,0.0705,0.652,0.0872
117,83,32,21,0.6828,0.0589,0.6675,0.0878
118,82,32,20,0.6686,0.0609,0.656,0.0971
119,81,32,19,0.6501,0.0626,0.6397,0.088
120,80,31,18,0.6624,0.0651,0.6654,0.0873
121,79,31,17,0.6674,0.0654,0.6511,0.0804
122,78,31,17,0.6541,0.0661,0.6635,0.0863
123,77,30,16,0.6623,0.0657,0.6559,0.087
124,76,30,15,0.6596,0.0615,0.6584,0.084
125,75,29,14,0.6473,0.0633,0.6587,0.0871
126,74,29,13,0.6543,0.0686,0.6547,0.0949
127,73,29,12,0.6411,0.0654,0.6492,0.0791
128,72,28,11,0.644,0.0628,0.6497,0.0861
129,71,28,11,0.6431,0.0652,0.6469,0.0775
130,70,28,10,0.6386,0.0568,0.6578,0.0864
131,69,27,10,0.6202,0.0515,0.6514,0.0732
132,68,26,10,0.6323,0.0655,0.6552,0.0832
133,67,26,9,0.6338,0.0628,0.6753,0.0896
134,66,25,9,0.6584,0.0734,0.6749,0.0898
135,65,25,9,0.6225,0.0538,0.6604,0.0871
136,64,25,9,0.6425,0.0685,0.6604,0.0952
137,63,25,8,0.6347,0.0699,0.6587,0.0878
138,62,24,8,0.6348,0.0644,0.6472,0.0742
139,61,24,8,0.623,0.0652,0.6501,0.0819
140,60,23,8,0.6209,0.0598,0.6746,0.0879
141,59,23,8,0.6184,0.0586,0.6608,0.0878
142,58,23,8,0.6255,0.0705,0.6551,0.0793
143,57,22,8,0.6165,0.0539,0.6641,0.0793
144,56,22,8,0.6145,0.0638,0.6682,0.0832
145,55,21,8,0.619,0.0688,0.6607,0.0766
146,54,21,8,0.617,0.0675,0.654,0.0945
147,53,20,7,0.6115,0.0681,0.6739,0.0817
148,52,19,7,0.6185,0.0577,0.6471,0.0785
149,51,19,7,0.62,0.0714,0.6575,0.085
150,50,19,7,0.6115,0.0561,0.6665,0.0917
151,49,18,7,0.619,0.067,0.6503,0.0941
152,48,17,7,0.6125,0.0606,0.6616,0.0713
153,47,17,7,0.6105,0.063,0.6492,0.0745
154,46,17,7,0.6175,0.0646,0.6509,0.0779
155,45,16,7,0.5955,0.0534,0.6461,0.0781
156,44,16,7,0.609,0.0618,0.6529,0.0844
157,43,15,7,0.614,0.0613,0.647,0.0878
158,42,15,7,0.6225,0.0726,0.6712,0.0889
159,41,15,6,0.6055,0.0644,0.6523,0.0888
160,40,14,6,0.6165,0.0686,0.6698,0.0935
161,39,14,6,0.6155,0.056,0.6586,0.0865
162,38,14,6,0.6085,0.0588,0.6402,0.083
163,37,13,6,0.6075,0.0576,0.6381,0.0843
164,36,13,6,0.6163,0.0654,0.6577,0.083
165,35,13,6,0.6071,0.067,0.6585,0.078
166,34,13,6,0.5996,0.072,0.6607,0.0809
167,33,12,6,0.5893,0.053,0.6534,0.0807
168,32,12,6,0.6079,0.0709,0.6644,0.0838
169,31,12,6,0.6089,0.0665,0.6505,0.0857
170,30,12,6,0.5902,0.0701,0.6702,0.0968
171,29,11,6,0.5875,0.0719,0.6476,0.0907
172,28,11,6,0.595,0.0654,0.6551,0.0787
173,27,11,6,0.5925,0.0729,0.6556,0.0699
174,26,11,6,0.604,0.0761,0.6611,0.0897
175,25,11,5,0.594,0.0791,0.6601,0.0826
176,24,10,5,0.608,0.0727,0.6696,0.0753
177,23,10,5,0.605,0.0705,0.6673,0.0797
178,22,10,5,0.6069,0.0732,0.6713,0.0828
179,21,10,5,0.5934,0.0727,0.6555,0.0872
180,20,10,5,0.5957,0.0681,0.6506,0.0799
181,19,10,5,0.5952,0.0671,0.6452,0.0806
182,18,10,5,0.6017,0.0716,0.6569,0.0951
183,17,10,5,0.595,0.0631,0.6571,0.086
184,16,9,5,0.5834,0.0745,0.6525,0.0853
185,15,9,5,0.594,0.0677,0.651,0.0954
186,14,9,5,0.5928,0.0609,0.6453,0.0859
187,13,9,5,0.6033,0.0779,0.6689,0.09
188,12,9,5,0.5894,0.0708,0.6499,0.0898
189,11,8,5,0.5975,0.0844,0.6566,0.0845
190,10,8,5,0.583,0.0668,0.6568,0.0846
191,9,8,4,0.5965,0.0719,0.654,0.0787
192,8,8,4,0.5995,0.075,0.6553,0.0801
193,7,7,4,0.599,0.0682,0.6591,0.0761
194,6,6,4,0.6055,0.0721,0.6635,0.0789
195,5,5,4,0.599,0.0771,0.6614,0.0918
196,4,4,4,0.6095,0.0647,0.6539,0.0818
197,3,3,3,0.6045,0.0704,0.6732,0.0843
198,2,2,2,0.5935,0.0727,0.6603,0.0784
199,1,1,1,0.582,0.0684,0.6498,0.0909
