timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
109,91,5,1,0.583,0.0545,0.6437,0.0805
110,90,5,1,0.5896,0.0608,0.6363,0.0828
111,89,5,1,0.595,0.0655,0.6709,0.0834
112,88,5,1,0.595,0.0635,0.6472,0.0763
113,87,4,1,0.6029,0.0665,0.6605,0.0816
114,86,4,1,0.5922,0.067,0.6603,0.0812
115,85,4,1,0.594,0.0664,0.6527,0.0969
116,84,4,1,0.5764,0.0607,0.6532,0.0825
117,83,4,1,0.5818,0.0564,0.6568,0.0843
118,82,4,1,0.5852,0.069,0.6559,0.0814
119,81,4,1,0.59,0.0592,0.6492,0.0801
120,80,4,1,0.5839,0.0652,0.6458,0.0782
121,79,4,1,0.5917,0.0637,0.6574,0.0797
122,78,4,1,0.5817,0.0622,0.6572,0.0785
123,77,4,1,0.5857,0.0602,0.6322,0.0764
124,76,4,1,0.6022,0.0745,0.6629,0.0807
125,75,4,1,0.5831,0.0599,0.6477,0.0884
126,74,4,1,0.5939,0.0788,0.6542,0.0905
127,73,4,1,0.5902,0.0944,0.662,0.093
128,72,4,1,0.5833,0.0793,0.6515,0.0941
129,71,4,1,0.5986,0.0756,0.6584,0.0856
130,70,4,1,0.583,0.079,0.6456,0.0896
131,69,4,1,0.5947,0.0943,0.667,0.0893
132,68,4,1,0.5851,0.0782,0.663,0.0864
133,67,4,1,0.5923,0.0893,0.6657,0.084
134,66,4,1,0.5944,0.0739,0.6607,0.0739
135,65,4,1,0.5878,0.0719,0.6685,0.0859
136,64,4,1,0.5832,0.0718,0.657,0.0803
137,63,4,1,0.6025,0.0841,0.6682,0.0811
138,62,4,1,0.5858,0.0849,0.657,0.0821
139,61,4,1,0.5867,0.0673,0.6526,0.0923
140,60,4,1,0.5835,0.0796,0.6542,0.0705
141,59,4,1,0.5831,0.0861,0.6497,0.0782
142,58,4,1,0.5921,0.0728,0.6573,0.0778
143,57,4,1,0.5861,0.0812,0.6541,0.0899
144,56,4,1,0.5847,0.0719,0.6447,0.0924
145,55,4,1,0.5901,0.0713,0.6459,0.0884
146,54,4,1,0.5839,0.0818,0.6574,0.0825
147,53,4,1,0.5832,0.0859,0.6571,0.0791
148,52,4,1,0.5974,0.0763,0.6709,0.0857
149,51,4,1,0.5957,0.0709,0.6562,0.0747
150,50,4,1,0.5834,0.089,0.6524,0.0815
151,49,4,1,0.5876,0.0862,0.6663,0.0823
152,48,4,1,0.5907,0.0803,0.6548,0.0822
153,47,4,1,0.5833,0.0699,0.652,0.0939
154,46,4,1,0.5864,0.0845,0.6545,0.0838
155,45,4,1,0.5809,0.0742,0.648,0.0839
156,44,4,1,0.5898,0.0786,0.6656,0.0809
157,43,4,1,0.5795,0.073,0.6523,0.0814
158,42,4,1,0.5881,0.0767,0.6562,0.0846
159,41,4,1,0.5796,0.0742,0.6475,0.0861
160,40,4,1,0.5972,0.0748,0.6695,0.0968
161,39,4,1,0.585,0.0876,0.6588,0.082
162,38,4,1,0.5945,0.0729,0.6639,0.0858
163,37,4,1,0.5796,0.0818,0.6585,0.082
164,36,4,1,0.6017,0.0695,0.6681,0.0879
165,35,4,1,0.5924,0.0861,0.657,0.0889
166,34,4,1,0.5959,0.0892,0.6546,0.0819
167,33,4,1,0.5859,0.0712,0.664,0.0765
168,32,4,1,0.5839,0.0789,0.6514,0.0879
169,31,4,1,0.584,0.0827,0.6589,0.0862
170,30,4,1,0.5839,0.0764,0.6635,0.0863
171,29,4,1,0.5798,0.0828,0.6657,0.0893
172,28,4,1,0.5977,0.0709,0.6666,0.0814
173,27,4,1,0.5861,0.0828,0.6745,0.0868
174,26,4,1,0.5816,0.0783,0.662,0.0751
175,25,4,1,0.5865,0.0763,0.67,0.0867
176,24,4,1,0.5825,0.0805,0.6552,0.0887
177,23,4,1,0.5839,0.0843,0.6601,0.0784
178,22,4,1,0.5803,0.0811,0.6346,0.0792
179,21,4,1,0.5854,0.0735,0.6709,0.0875
180,20,3,1,0.5884,0.0803,0.6465,0.0875
181,19,3,1,0.5833,0.0754,0.6717,0.0928
182,18,3,1,0.5954,0.0779,0.6536,0.0837
183,17,3,1,0.5952,0.067,0.6658,0.0843
184,16,3,1,0.5922,0.0772,0.6543,0.085
185,15,3,1,0.6033,0.0707,0.6579,0.0884
186,14,3,1,0.587,0.0565,0.6544,0.0839
187,13,3,1,0.5881,0.0608,0.6554,0.0858
188,12,3,1,0.6021,0.0684,0.653,0.0852
189,11,3,1,0.5839,0.0728,0.6622,0.0845
190,10,3,1,0.6,0.0796,0.6617,0.0915
191,9,3,1,0.5936,0.0599,0.6591,0.0859
192,8,2,1,0.5865,0.061,0.6381,0.0803
193,7,2,1,0.5865,0.0628,0.6538,0.0926
194,6,2,1,0.5925,0.0662,0.6572,0.0832
195,5,2,1,0.5902,0.0639,0.6485,0.076
196,4,2,1,0.5872,0.0751,0.6634,0.082
197,3,2,1,0.582,0.0669,0.6488,0.084
198,2,2,1,0.588,0.0629,0.6558,0.068
199,1,1,1,0.5913,0.0621,0.655,0.0776
