timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
1,199,98,58,0.9992,0.0027,0.6706,0.0789
2,198,98,58,0.9994,0.0024,0.6419,0.0895
3,197,98,58,0.9984,0.0044,0.656,0.0815
4,196,98,58,0.9989,0.0031,0.6613,0.0847
5,195,98,58,0.9994,0.0024,0.6649,0.085
6,194,98,58,0.9989,0.0031,0.656,0.0826
7,193,98,58,0.9992,0.0027,0.6536,0.0903
8,192,98,58,0.9983,0.0045,0.6403,0.0933
9,191,98,58,0.999,0.0033,0.6484,0.0854
10,190,98,58,0.9985,0.0038,0.6721,0.0838
11,189,98,58,0.9992,0.0027,0.6533,0.0741
12,188,98,58,0.9994,0.0024,0.6583,0.0877
13,187,98,58,0.9982,0.0046,0.6745,0.0855
14,186,98,58,0.999,0.003,0.6575,0.0754
15,185,98,58,0.9988,0.0032,0.6386,0.087
16,184,98,58,0.9986,0.0042,0.6561,0.0935
17,183,98,58,0.9984,0.0044,0.6459,0.0802
18,182,98,58,0.9986,0.0042,0.6541,0.075
19,181,98,58,0.9986,0.0042,0.6625,0.0798
20,180,98,58,0.9991,0.0029,0.6425,0.0891
21,179,98,58,0.9987,0.0036,0.6594,0.082
22,178,98,58,0.9987,0.0034,0.6493,0.0855
23,177,98,58,0.9988,0.0032,0.6536,0.0917
24,176,98,58,0.9982,0.0046,0.6481,0.0879
25,175,98,58,0.9989,0.0031,0.6647,0.0773
26,174,98,58,0.9979,0.0053,0.6605,0.0869
27,173,98,58,0.9993,0.0029,0.6639,0.0735
28,172,98,58,0.9988,0.0047,0.6443,0.095
29,171,98,58,0.9982,0.0048,0.6489,0.0873
30,170,98,58,0.9995,0.0022,0.6584,0.0811
31,169,98,58,0.9988,0.0041,0.652,0.0836
32,168,98,58,0.9984,0.0042,0.6662,0.0884
33,167,98,58,0.9988,0.0035,0.6418,0.0894
34,166,98,58,0.999,0.003,0.6443,0.0834
35,165,98,58,0.9986,0.0042,0.646,0.0769
36,164,98,58,0.9987,0.0034,0.6743,0.0865
37,163,98,58,0.9993,0.0026,0.6778,0.0864
38,162,98,58,0.9988,0.0032,0.6619,0.0988
39,161,98,58,0.9982,0.0052,0.6448,0.0829
40,160,98,58,0.999,0.003,0.6584,0.0882
41,159,98,58,0.9988,0.0032,0.6685,0.077
42,158,98,58,0.9986,0.0042,0.6572,0.0738
43,157,97,58,0.9988,0.0032,0.6705,0.078
44,156,96,58,0.9984,0.0044,0.6683,0.0856
45,155,95,58,0.9985,0.0043,0.6492,0.0846
46,154,94,58,0.9988,0.0035,0.6398,0.0797
47,153,93,57,0.9879,0.0211,0.6626,0.0855
48,152,92,57,0.9834,0.029,0.6656,0.0875
49,151,91,57,0.9853,0.0209,0.6613,0.0959
50,150,90,57,0.9806,0.0224,0.6656,0.0782
51,149,89,57,0.9768,0.0246,0.6467,0.0868
52,148,88,57,0.9738,0.0275,0.6599,0.0729
53,147,87,56,0.9764,0.0252,0.6428,0.0862
54,146,86,56,0.976,0.0256,0.6462,0.0769
55,145,85,56,0.9678,0.0293,0.6554,0.0909
56,144,84,55,0.9698,0.0312,0.6537,0.087
57,143,83,55,0.9616,0.0292,0.6525,0.0917
58,142,82,54,0.9606,0.0283,0.6585,0.0766
59,141,81,53,0.9378,0.0299,0.6591,0.0726
60,140,80,52,0.9466,0.0321,0.6588,0.0827
61,139,79,51,0.9456,0.032,0.6547,0.0895
62,138,79,51,0.9417,0.0305,0.6541,0.0739
63,137,78,50,0.9385,0.0319,0.651,0.0828
64,136,77,49,0.9298,0.0407,0.6786,0.0953
65,135,76,48,0.9297,0.0356,0.6639,0.0881
66,134,75,47,0.9272,0.0355,0.6544,0.09
67,133,74,47,0.9369,0.0364,0.6653,0.0763
68,132,73,47,0.9363,0.036,0.6705,0.0926
69,131,72,47,0.9313,0.0359,0.6615,0.0864
70,130,71,46,0.9331,0.0345,0.6543,0.079
71,129,70,46,0.9242,0.0318,0.6548,0.0775
72,128,69,45,0.9158,0.0413,0.6532,0.0768
73,127,68,44,0.9075,0.0436,0.6679,0.0937
74,126,67,43,0.8962,0.0376,0.6734,0.0842
75,125,66,42,0.8804,0.0454,0.666,0.0901
76,124,65,41,0.8681,0.0459,0.6543,0.0781
77,123,64,41,0.8805,0.0426,0.6657,0.0856
78,122,63,40,0.8744,0.0466,0.6528,0.0861
79,121,62,39,0.871,0.0433,0.6643,0.0864
80,120,61,39,0.8732,0.0428,0.6592,0.0866
81,119,60,38,0.8678,0.0386,0.6443,0.0693
82,118,59,37,0.8654,0.0465,0.6631,0.0874
83,117,58,36,0.8408,0.0504,0.6484,0.0776
84,116,58,35,0.85,0.0497,0.6657,0.0791
85,115,57,34,0.8548,0.0488,0.6735,0.0847
86,114,56,34,0.8322,0.0471,0.6692,0.0788
87,113,55,33,0.8304,0.0463,0.6492,0.0839
88,112,54,32,0.822,0.0448,0.6556,0.0911
89,111,53,31,0.8124,0.0497,0.6514,0.0848
90,110,52,30,0.8105,0.0456,0.6465,0.0779
91,109,51,30,0.8046,0.0548,0.6623,0.094
92,108,50,29,0.8009,0.0477,0.6639,0.0877
93,107,49,29,0.7763,0.0555,0.6374,0.0759
94,106,48,28,0.7743,0.0636,0.6519,0.0823
95,105,47,28,0.7632,0.0606,0.6491,0.0851
96,104,46,27,0.7656,0.0559,0.6524,0.0824
97,103,45,27,0.7598,0.0706,0.6533,0.0976
98,102,44,27,0.7531,0.0616,0.6731,0.0737
99,101,43,27,0.7461,0.0636,0.6606,0.0844
100,100,43,26,0.7383,0.0697,0.6447,0.0896
101,99,43,26,0.7374,0.077,0.6632,0.08
102,98,42,26,0.7354,0.0741,0.6696,0.0959
103,97,41,26,0.7306,0.0671,0.6555,0.0884
104,96,40,26,0.7409,0.0687,0.6624,0.0895
105,95,40,26,0.7314,0.0642,0.6601,0.0745
106,94,39,26,0.7229,0.0577,0.6525,0.07
107,93,38,26,0.7137,0.062,0.6497,0.0787
108,92,37,26,0.7112,0.0686,0.6514,0.0838
109,91,37,26,0.6963,0.0593,0.6505,0.074
110,90,36,25,0.7149,0.0706,0.6551,0.0897
111,89,35,25,0.6965,0.0687,0.6705,0.0788
112,88,35,25,0.6951,0.0709,0.6599,0.0826
113,87,34,24,0.6901,0.0645,0.6565,0.0825
114,86,34,23,0.6994,0.072,0.6695,0.0873
115,85,34,22,0.6821,0.0642,0.6581,0.0796
116,84,33,22,0.6915,0.0617,0.661,0.0888
117,83,33,21,0.667,0.0517,0.6516,0.0884
118,82,32,20,0.6612,0.0618,0.6445,0.0838
119,81,32,19,0.6591,0.0587,0.6583,0.0753
120,80,31,18,0.6675,0.0712,0.656,0.0815
121,79,31,17,0.6529,0.0661,0.6494,0.0822
122,78,30,16,0.655,0.0593,0.6435,0.076
123,77,30,15,0.6547,0.0562,0.6586,0.0804
124,76,30,14,0.645,0.069,0.658,0.084
125,75,30,13,0.6461,0.0652,0.6571,0.0798
126,74,29,13,0.6373,0.0609,0.6587,0.0757
127,73,29,12,0.637,0.0606,0.6543,0.0872
128,72,28,11,0.6525,0.0666,0.6581,0.0852
129,71,28,11,0.6388,0.0702,0.6526,0.0912
130,70,27,10,0.646,0.0656,0.6536,0.0971
131,69,27,10,0.6466,0.0683,0.6562,0.0833
132,68,27,10,0.6423,0.0683,0.6631,0.0919
133,67,26,9,0.6412,0.0616,0.6648,0.0881
134,66,26,9,0.6337,0.0585,0.6469,0.0736
135,65,25,9,0.6301,0.0687,0.6573,0.0821
136,64,25,9,0.6481,0.0676,0.6648,0.0887
137,63,25,9,0.6329,0.0643,0.6442,0.0784
138,62,24,8,0.6223,0.053,0.6552,0.083
139,61,24,8,0.6145,0.0599,0.6578,0.0886
140,60,23,8,0.6054,0.0683,0.6599,0.0952
141,59,23,8,0.602,0.0595,0.6595,0.0784
142,58,22,8,0.6165,0.0689,0.6565,0.0822
143,57,22,8,0.613,0.065,0.6556,0.0791
144,56,21,8,0.612,0.0682,0.6668,0.0845
145,55,21,8,0.6165,0.0704,0.6555,0.0814
146,54,21,8,0.618,0.0642,0.6426,0.086
147,53,20,8,0.6095,0.0623,0.6425,0.0924
