timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
82,118,60,37,0.8605,0.0432,0.6759,0.0983
83,117,59,36,0.8439,0.0446,0.6581,0.0812
84,116,58,35,0.8422,0.0551,0.6678,0.0856
85,115,57,34,0.8362,0.055,0.6596,0.0895
86,114,56,33,0.8392,0.0488,0.6365,0.0772
87,113,55,32,0.8278,0.0497,0.6585,0.08
88,112,54,31,0.8263,0.049,0.658,0.0874
89,111,53,30,0.8099,0.0481,0.6476,0.0793
90,110,52,30,0.811,0.0489,0.6524,0.0891
91,109,51,29,0.8098,0.0521,0.6577,0.0773
92,108,50,28,0.8004,0.0478,0.6636,0.0797
93,107,50,28,0.788,0.0573,0.665,0.0865
94,106,49,28,0.7832,0.0572,0.6553,0.089
95,105,48,27,0.7611,0.0543,0.6575,0.0816
96,104,47,27,0.7604,0.0666,0.66,0.0899
97,103,46,27,0.7522,0.0592,0.6565,0.0829
98,102,45,27,0.7435,0.0591,0.6496,0.0736
99,101,44,27,0.7557,0.0647,0.6604,0.0976
100,100,43,27,0.7266,0.0566,0.66,0.0804
101,99,42,26,0.7277,0.0676,0.6581,0.0835
102,98,41,26,0.7358,0.0739,0.6533,0.0859
103,97,41,26,0.7213,0.0596,0.6533,0.0858
104,96,40,26,0.739,0.067,0.6552,0.0709
105,95,40,26,0.7338,0.0676,0.6525,0.0842
106,94,39,25,0.7375,0.0591,0.6566,0.0763
107,93,38,25,0.7288,0.065,0.6701,0.0952
108,92,38,25,0.6997,0.0635,0.6279,0.0899
109,91,37,25,0.701,0.0699,0.6607,0.078
110,90,36,25,0.7014,0.0612,0.6538,0.0847
111,89,35,25,0.7048,0.0689,0.6509,0.0755
112,88,35,25,0.7054,0.0783,0.6717,0.0873
113,87,34,25,0.6923,0.0707,0.6507,0.0821
114,86,34,24,0.684,0.0667,0.6541,0.0848
115,85,34,23,0.6816,0.0697,0.6572,0.0873
116,84,33,22,0.6742,0.0592,0.6554,0.0883
117,83,32,21,0.6772,0.0634,0.6568,0.0888
118,82,32,20,0.672,0.0621,0.6644,0.0881
119,81,32,19,0.6633,0.0656,0.6667,0.0873
120,80,31,18,0.6686,0.0669,0.6644,0.0863
121,79,31,17,0.6611,0.0636,0.6562,0.0942
122,78,31,17,0.6638,0.0624,0.6402,0.0829
123,77,30,16,0.6639,0.0694,0.6788,0.0843
124,76,30,15,0.6481,0.0593,0.6628,0.0911
125,75,29,14,0.644,0.0628,0.6479,0.085
126,74,29,13,0.6511,0.0683,0.664,0.0869
127,73,29,12,0.6529,0.0698,0.66,0.0951
128,72,28,11,0.6411,0.0589,0.6599,0.0821
129,71,28,11,0.6278,0.0551,0.6429,0.0848
130,70,28,10,0.6478,0.0721,0.6649,0.0832
131,69,27,10,0.6376,0.0647,0.6551,0.0817
132,68,26,10,0.6389,0.062,0.6637,0.0788
133,67,26,9,0.6334,0.0602,0.6718,0.0779
134,66,25,9,0.6406,0.0657,0.6516,0.0804
135,65,25,9,0.6322,0.0688,0.6639,0.0831
136,64,25,9,0.6436,0.085,0.6713,0.084
137,63,25,8,0.6182,0.064,0.6448,0.087
138,62,24,8,0.6265,0.0585,0.6692,0.085
139,61,24,8,0.6202,0.0572,0.6615,0.085
140,60,23,8,0.6178,0.0699,0.6526,0.0832
141,59,23,8,0.6284,0.0704,0.664,0.0885
142,58,23,8,0.6095,0.0607,0.649,0.0894
143,57,22,8,0.624,0.0661,0.6634,0.0798
144,56,22,8,0.616,0.0651,0.6592,0.0846
145,55,21,8,0.6065,0.059,0.6578,0.0895
146,54,21,8,0.615,0.0598,0.6554,0.0748
147,53,20,7,0.6005,0.0614,0.6472,0.1009
148,52,19,7,0.626,0.0642,0.6714,0.0791
149,51,19,7,0.612,0.0664,0.6474,0.0922
150,50,19,7,0.6065,0.0631,0.6491,0.0812
151,49,18,7,0.614,0.0739,0.6624,0.0966
152,48,17,7,0.622,0.0701,0.6557,0.0823
153,47,17,7,0.5975,0.0512,0.6462,0.0737
154,46,17,7,0.617,0.0633,0.6533,0.0859
155,45,16,7,0.6115,0.0681,0.6603,0.0837
156,44,16,7,0.601,0.0596,0.6453,0.0877
157,43,15,7,0.626,0.065,0.6561,0.0777
158,42,15,7,0.6255,0.0716,0.669,0.0837
159,41,15,6,0.6055,0.0636,0.6591,0.0869
160,40,14,6,0.6255,0.0669,0.6585,0.083
161,39,14,6,0.6183,0.0682,0.6537,0.0875
162,38,14,6,0.6107,0.0587,0.6572,0.0778
163,37,13,6,0.615,0.0675,0.6472,0.0818
164,36,13,6,0.6057,0.0716,0.6514,0.0869
165,35,13,6,0.5982,0.0716,0.6549,0.0857
166,34,13,6,0.6039,0.0575,0.6599,0.0845
167,33,12,6,0.6031,0.081,0.6623,0.0886
168,32,12,6,0.5834,0.0633,0.6435,0.0808
169,31,12,6,0.598,0.0568,0.6574,0.0828
170,30,12,6,0.6025,0.0691,0.6569,0.0977
171,29,11,6,0.5995,0.0598,0.6581,0.0835
172,28,11,6,0.5875,0.0705,0.6726,0.0782
173,27,11,6,0.5755,0.063,0.6429,0.0821
174,26,11,6,0.583,0.0749,0.6711,0.0882
175,25,11,5,0.586,0.0803,0.6607,0.0777
176,24,10,5,0.587,0.0627,0.6606,0.079
177,23,10,5,0.593,0.0633,0.6599,0.0865
178,22,10,5,0.596,0.0793,0.6631,0.0923
179,21,10,5,0.6025,0.0719,0.6478,0.0791
180,20,10,5,0.598,0.0671,0.6611,0.0863
181,19,10,5,0.5877,0.0701,0.6505,0.0823
182,18,10,5,0.5979,0.0703,0.6681,0.0902
183,17,10,5,0.5911,0.0589,0.6541,0.0851
184,16,9,5,0.6014,0.0656,0.6688,0.0838
185,15,9,5,0.5956,0.0758,0.6625,0.084
186,14,9,5,0.5992,0.066,0.6648,0.0823
187,13,9,5,0.6065,0.0709,0.6597,0.0963
188,12,9,5,0.6057,0.077,0.663,0.08
189,11,8,5,0.5916,0.0675,0.6587,0.0714
190,10,8,5,0.606,0.0718,0.6579,0.0875
191,9,8,4,0.5989,0.0703,0.6594,0.0819
192,8,8,4,0.6012,0.0818,0.6592,0.0938
193,7,7,4,0.5877,0.0625,0.6571,0.0831
194,6,6,4,0.5928,0.0674,0.6484,0.0873
195,5,5,4,0.5937,0.0684,0.6343,0.0852
196,4,4,4,0.5968,0.068,0.6511,0.0925
197,3,3,3,0.5918,0.069,0.645,0.0909
198,2,2,2,0.6034,0.0858,0.6638,0.0761
199,1,1,1,0.5861,0.0738,0.6642,0.0793
