timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
71,129,70,45,0.9209,0.0423,0.6647,0.0716
72,128,70,45,0.911,0.0432,0.6628,0.0788
73,127,69,44,0.909,0.0378,0.6739,0.0856
74,126,68,43,0.9082,0.0392,0.6611,0.0959
75,125,67,42,0.8988,0.0377,0.6577,0.0866
76,124,66,42,0.88,0.0361,0.6577,0.0823
77,123,65,41,0.8646,0.0431,0.6503,0.0736
78,122,64,40,0.8786,0.0471,0.6512,0.0809
79,121,63,39,0.864,0.0424,0.662,0.0847
80,120,62,38,0.8697,0.0397,0.6515,0.0868
81,119,61,37,0.8649,0.0403,0.6505,0.0756
82,118,60,37,0.8718,0.0425,0.6634,0.0826
83,117,59,36,0.8616,0.0473,0.6428,0.0719
84,116,58,35,0.851,0.0553,0.6451,0.0864
85,115,57,34,0.8501,0.0503,0.673,0.0829
86,114,56,33,0.8501,0.0434,0.6483,0.0911
87,113,55,32,0.8297,0.0464,0.6514,0.08
88,112,54,31,0.83,0.0465,0.6618,0.0862
89,111,53,30,0.8153,0.0444,0.6524,0.0862
90,110,52,30,0.8131,0.052,0.6651,0.0911
91,109,51,29,0.8116,0.0529,0.6546,0.0873
92,108,50,28,0.7961,0.05,0.6546,0.074
93,107,50,28,0.7852,0.0535,0.661,0.0883
94,106,49,28,0.7764,0.0618,0.6618,0.0859
95,105,48,27,0.7663,0.0582,0.66,0.0881
96,104,47,27,0.7767,0.0632,0.672,0.0976
97,103,46,27,0.7722,0.0577,0.669,0.0864
98,102,45,27,0.7497,0.0555,0.6594,0.0695
99,101,44,27,0.754,0.066,0.6657,0.0931
100,100,43,27,0.7404,0.0728,0.6558,0.0924
101,99,42,26,0.7286,0.068,0.6611,0.0888
102,98,41,26,0.735,0.069,0.6525,0.0755
103,97,41,26,0.7391,0.0662,0.661,0.0906
104,96,40,26,0.7341,0.0633,0.6435,0.0713
105,95,40,26,0.7351,0.0668,0.6568,0.0974
106,94,39,25,0.7221,0.0529,0.6477,0.0851
107,93,38,25,0.7206,0.0568,0.6545,0.0898
108,92,38,25,0.7236,0.0616,0.6617,0.0904
109,91,37,25,0.7041,0.0611,0.651,0.0758
110,90,36,25,0.7159,0.0642,0.6499,0.0915
111,89,35,25,0.694,0.0619,0.6498,0.0849
112,88,35,25,0.6914,0.0641,0.6614,0.084
113,87,34,25,0.6891,0.0678,0.6688,0.0801
114,86,34,24,0.6844,0.0645,0.65,0.0887
115,85,34,23,0.6892,0.0649,0.6587,0.0797
116,84,33,22,0.6797,0.0685,0.6572,0.0809
117,83,32,21,0.6765,0.062,0.6485,0.0879
118,82,32,20,0.6716,0.0586,0.6615,0.0783
119,81,32,19,0.6696,0.062,0.6519,0.0778
120,80,31,18,0.6498,0.0663,0.6488,0.0896
121,79,31,17,0.655,0.0622,0.6399,0.0915
122,78,31,17,0.655,0.0572,0.6407,0.0734
123,77,30,16,0.6494,0.052,0.641,0.0817
124,76,30,15,0.6608,0.0592,0.6543,0.086
125,75,29,14,0.6375,0.0587,0.6597,0.0874
126,74,29,13,0.644,0.0645,0.6631,0.0801
127,73,29,12,0.6404,0.0556,0.6529,0.0832
128,72,28,11,0.6459,0.0673,0.6701,0.0799
129,71,28,11,0.6466,0.062,0.657,0.0867
130,70,28,10,0.6362,0.0533,0.6565,0.0808
131,69,27,10,0.6386,0.06,0.6556,0.0756
132,68,26,10,0.6376,0.0564,0.6698,0.083
133,67,26,9,0.6237,0.0534,0.6495,0.0779
134,66,25,9,0.635,0.0677,0.6666,0.0894
135,65,25,9,0.6438,0.0675,0.6623,0.086
136,64,25,9,0.6269,0.0687,0.6553,0.0824
137,63,25,8,0.6322,0.0639,0.6574,0.0919
138,62,24,8,0.6287,0.0582,0.6592,0.0846
139,61,24,8,0.6194,0.0656,0.6673,0.0821
140,60,23,8,0.6143,0.062,0.6498,0.0889
141,59,23,8,0.6065,0.0654,0.6619,0.0945
142,58,23,8,0.618,0.0623,0.6536,0.0866
143,57,22,8,0.608,0.0651,0.6559,0.0863
144,56,22,8,0.613,0.0631,0.6547,0.0846
145,55,21,8,0.6045,0.0584,0.6539,0.0936
146,54,21,8,0.6105,0.0649,0.6525,0.0926
147,53,20,7,0.6075,0.0589,0.6576,0.076
148,52,19,7,0.612,0.0596,0.6436,0.0865
149,51,19,7,0.6115,0.064,0.6497,0.087
150,50,19,7,0.614,0.0604,0.66,0.0794
151,49,18,7,0.604,0.059,0.6616,0.0836
152,48,17,7,0.619,0.0651,0.6651,0.0893
153,47,17,7,0.607,0.0644,0.6679,0.0854
154,46,17,7,0.613,0.0615,0.6464,0.0775
155,45,16,7,0.609,0.0602,0.6731,0.073
156,44,16,7,0.602,0.0578,0.6382,0.081
157,43,15,7,0.623,0.0726,0.6599,0.0828
158,42,15,7,0.6085,0.0629,0.6519,0.0874
159,41,15,6,0.6045,0.0629,0.647,0.0788
160,40,14,6,0.6095,0.0681,0.6614,0.085
161,39,14,6,0.6085,0.0592,0.6401,0.0876
162,38,14,6,0.6115,0.062,0.6566,0.0788
163,37,13,6,0.6077,0.057,0.6576,0.0872
164,36,13,6,0.6097,0.0636,0.6569,0.0901
165,35,13,6,0.6211,0.0657,0.6581,0.09
166,34,13,6,0.616,0.0624,0.6534,0.0767
167,33,12,6,0.6092,0.059,0.6589,0.0698
168,32,12,6,0.5907,0.0582,0.6565,0.0846
169,31,12,6,0.6029,0.06,0.6567,0.0787
170,30,12,6,0.5861,0.0679,0.6559,0.0856
171,29,11,6,0.5831,0.0667,0.6474,0.0751
172,28,11,6,0.6,0.0671,0.6691,0.0889
173,27,11,6,0.597,0.0727,0.6668,0.0823
174,26,11,6,0.5875,0.0683,0.6502,0.0832
175,25,11,5,0.5965,0.0729,0.6511,0.0879
176,24,10,5,0.5945,0.0745,0.656,0.0826
177,23,10,5,0.5855,0.0841,0.6471,0.089
178,22,10,5,0.587,0.0677,0.6694,0.0889
179,21,10,5,0.5875,0.0708,0.6449,0.0814
180,20,10,5,0.6039,0.0708,0.6632,0.0762
181,19,10,5,0.6051,0.0789,0.6662,0.0784
182,18,10,5,0.5877,0.0621,0.6454,0.0749
183,17,10,5,0.5978,0.0656,0.6596,0.0981
184,16,9,5,0.5901,0.0667,0.6601,0.0816
185,15,9,5,0.5997,0.0651,0.6609,0.0791
186,14,9,5,0.5947,0.0666,0.6562,0.0789
187,13,9,5,0.5859,0.0603,0.6447,0.1043
188,12,9,5,0.5927,0.066,0.6375,0.0879
189,11,8,5,0.5936,0.0769,0.6655,0.0885
190,10,8,5,0.5868,0.0699,0.6481,0.0767
191,9,8,4,0.594,0.073,0.6612,0.0792
192,8,8,4,0.6014,0.0633,0.6672,0.0741
193,7,7,4,0.5843,0.0587,0.6366,0.0752
194,6,6,4,0.5808,0.0587,0.6381,0.0773
195,5,5,4,0.5808,0.0783,0.6336,0.0873
196,4,4,4,0.5991,0.0741,0.6548,0.086
197,3,3,3,0.5847,0.0659,0.6585,0.0782
198,2,2,2,0.6018,0.0695,0.6655,0.1028
199,1,1,1,0.5839,0.0672,0.6476,0.087
