timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
57,143,9,1,0.621,0.0701,0.6605,0.088
58,142,9,1,0.611,0.0559,0.651,0.0864
59,141,9,1,0.611,0.0646,0.6463,0.0831
60,140,9,1,0.6055,0.0556,0.6532,0.0874
61,139,9,1,0.6195,0.067,0.6544,0.0876
62,138,9,1,0.6215,0.0697,0.6651,0.0887
63,137,9,1,0.6205,0.0728,0.6587,0.0867
64,136,9,1,0.608,0.0681,0.6589,0.0764
65,135,9,1,0.611,0.065,0.6468,0.0812
66,134,9,1,0.605,0.0555,0.6434,0.0908
67,133,9,1,0.6185,0.0673,0.6588,0.0758
68,132,8,1,0.601,0.057,0.6458,0.0903
69,131,8,1,0.6085,0.0579,0.6546,0.08
70,130,8,1,0.607,0.06,0.6631,0.0864
71,129,7,1,0.599,0.0543,0.643,0.0821
72,128,6,1,0.6045,0.052,0.6566,0.082
73,127,6,1,0.612,0.0613,0.6542,0.0782
74,126,6,1,0.6165,0.0648,0.6595,0.076
75,125,6,1,0.6175,0.0622,0.667,0.0819
76,124,6,1,0.62,0.0775,0.6592,0.0947
77,123,6,1,0.616,0.0636,0.6528,0.0784
78,122,6,1,0.616,0.0655,0.6426,0.0813
79,121,6,1,0.6125,0.0572,0.6472,0.0784
80,120,6,1,0.6084,0.0633,0.6626,0.0838
81,119,6,1,0.612,0.0525,0.6692,0.0866
82,118,6,1,0.6083,0.0611,0.6586,0.0688
83,117,6,1,0.6144,0.0731,0.6573,0.0928
84,116,6,1,0.6101,0.058,0.6458,0.0894
85,115,6,1,0.6071,0.0673,0.6542,0.0826
86,114,5,1,0.6107,0.0577,0.6626,0.0731
87,113,5,1,0.6004,0.0595,0.6587,0.0903
88,112,5,1,0.6029,0.0586,0.6584,0.0821
89,111,5,1,0.6167,0.0583,0.6552,0.0859
90,110,5,1,0.6117,0.0584,0.6627,0.0812
91,109,5,1,0.605,0.0602,0.6516,0.0853
92,108,5,1,0.6027,0.0619,0.6465,0.0873
93,107,5,1,0.6072,0.057,0.659,0.0813
94,106,5,1,0.5998,0.0553,0.6554,0.0854
95,105,5,1,0.6005,0.0598,0.6658,0.0773
96,104,5,1,0.6005,0.0536,0.6532,0.0852
97,103,5,1,0.5955,0.053,0.6564,0.0841
98,102,5,1,0.602,0.0674,0.6566,0.0895
99,101,5,1,0.6025,0.0638,0.6489,0.0786
100,100,5,1,0.591,0.0558,0.6557,0.088
101,99,5,1,0.599,0.0604,0.6674,0.0855
102,98,5,1,0.599,0.0652,0.6546,0.0799
103,97,5,1,0.6005,0.0577,0.6442,0.0745
104,96,5,1,0.594,0.0626,0.651,0.088
105,95,5,1,0.5885,0.0565,0.6579,0.0787
106,94,5,1,0.5955,0.0613,0.6397,0.086
107,93,5,1,0.5928,0.0618,0.6571,0.102
108,92,5,1,0.5841,0.0491,0.6401,0.0834
109,91,5,1,0.5911,0.0613,0.649,0.079
110,90,5,1,0.5956,0.0679,0.653,0.0887
111,89,5,1,0.592,0.0587,0.6459,0.0854
112,88,5,1,0.5797,0.0646,0.6505,0.084
113,87,4,1,0.591,0.0669,0.637,0.0804
114,86,4,1,0.583,0.0722,0.6617,0.085
115,85,4,1,0.5805,0.0595,0.6642,0.0918
116,84,4,1,0.595,0.0726,0.6589,0.0845
117,83,4,1,0.581,0.0717,0.6495,0.0933
118,82,4,1,0.585,0.0712,0.6469,0.0766
119,81,4,1,0.576,0.0687,0.6541,0.076
120,80,4,1,0.5857,0.0708,0.6565,0.0706
121,79,4,1,0.5888,0.0714,0.664,0.0965
122,78,4,1,0.5779,0.0676,0.6469,0.0894
123,77,4,1,0.5881,0.0654,0.6457,0.0827
124,76,4,1,0.6005,0.0709,0.6611,0.082
125,75,4,1,0.586,0.066,0.6456,0.0753
126,74,4,1,0.6024,0.0803,0.6586,0.0961
127,73,4,1,0.5717,0.0726,0.6642,0.0861
128,72,4,1,0.5891,0.0657,0.6512,0.0834
129,71,4,1,0.595,0.0783,0.6489,0.0854
130,70,4,1,0.59,0.0747,0.6689,0.0843
131,69,4,1,0.5872,0.0657,0.6688,0.0814
132,68,4,1,0.577,0.0608,0.6543,0.0829
133,67,4,1,0.5767,0.0655,0.6537,0.0836
134,66,4,1,0.5934,0.072,0.6546,0.0844
135,65,4,1,0.5948,0.0699,0.6665,0.0806
136,64,4,1,0.593,0.0847,0.6613,0.1006
137,63,4,1,0.599,0.0681,0.6685,0.0851
138,62,4,1,0.5876,0.0705,0.6485,0.0861
139,61,4,1,0.5989,0.0751,0.658,0.07
140,60,4,1,0.5972,0.0718,0.6619,0.0811
141,59,4,1,0.585,0.0623,0.6681,0.0817
142,58,4,1,0.5881,0.0707,0.6666,0.098
143,57,4,1,0.5953,0.0749,0.6595,0.0788
144,56,4,1,0.5767,0.074,0.6613,0.0886
145,55,4,1,0.5885,0.0685,0.6588,0.0759
146,54,4,1,0.5873,0.0718,0.6573,0.0881
147,53,4,1,0.5881,0.0686,0.6542,0.08
148,52,4,1,0.58,0.0631,0.6557,0.0821
149,51,4,1,0.596,0.0739,0.6625,0.081
150,50,4,1,0.5789,0.0631,0.6467,0.072
151,49,4,1,0.5874,0.0635,0.6519,0.0822
152,48,4,1,0.5939,0.0762,0.6477,0.0961
153,47,4,1,0.5903,0.0679,0.6694,0.0824
154,46,4,1,0.5945,0.0628,0.6459,0.0798
155,45,4,1,0.5796,0.0616,0.6561,0.0829
156,44,4,1,0.5868,0.0716,0.6504,0.0875
157,43,4,1,0.5917,0.0668,0.6544,0.0848
158,42,4,1,0.5947,0.076,0.6646,0.0917
159,41,4,1,0.5912,0.0648,0.6661,0.0841
160,40,4,1,0.5907,0.0729,0.6446,0.081
161,39,4,1,0.5831,0.0713,0.6449,0.0951
162,38,4,1,0.5851,0.0681,0.6525,0.0908
163,37,4,1,0.5984,0.06,0.6545,0.0783
164,36,4,1,0.5929,0.0799,0.66,0.0938
165,35,4,1,0.5913,0.0713,0.6502,0.0922
166,34,4,1,0.6024,0.0702,0.661,0.0832
167,33,4,1,0.5784,0.0601,0.6445,0.0732
168,32,4,1,0.5801,0.0569,0.6394,0.0852
169,31,4,1,0.5826,0.0692,0.6477,0.0804
170,30,4,1,0.5893,0.0704,0.6582,0.0947
171,29,4,1,0.5995,0.0726,0.6466,0.0733
172,28,4,1,0.5826,0.0693,0.6572,0.088
173,27,4,1,0.5838,0.0637,0.6546,0.0882
174,26,4,1,0.5862,0.0726,0.6496,0.0876
175,25,4,1,0.5951,0.0745,0.6557,0.0852
176,24,4,1,0.5848,0.0678,0.657,0.0904
177,23,4,1,0.5944,0.0684,0.6546,0.0823
178,22,4,1,0.5783,0.0665,0.6496,0.0713
179,21,4,1,0.5771,0.0672,0.6599,0.0874
180,20,3,1,0.5891,0.0743,0.6584,0.0819
181,19,3,1,0.5889,0.0727,0.6533,0.0887
182,18,3,1,0.5931,0.0662,0.6452,0.082
183,17,3,1,0.5916,0.0607,0.6631,0.0973
184,16,3,1,0.5902,0.0679,0.6613,0.0863
185,15,3,1,0.5856,0.0614,0.6624,0.0826
186,14,3,1,0.5957,0.0682,0.6486,0.0773
187,13,3,1,0.5808,0.0661,0.6588,0.0903
188,12,3,1,0.597,0.0631,0.6467,0.0886
189,11,3,1,0.5894,0.0661,0.6553,0.0822
190,10,3,1,0.5934,0.0635,0.6611,0.0901
191,9,3,1,0.5923,0.0556,0.6566,0.0866
192,8,2,1,0.5872,0.07,0.6499,0.0843
193,7,2,1,0.5868,0.0705,0.6502,0.0923
194,6,2,1,0.5799,0.0613,0.6484,0.0994
195,5,2,1,0.5941,0.0739,0.6608,0.093
196,4,2,1,0.593,0.0718,0.6735,0.0733
197,3,2,1,0.591,0.0694,0.6427,0.0813
198,2,2,1,0.591,0.0618,0.6417,0.0722
199,1,1,1,0.5927,0.0675,0.6623,0.0878
