timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
1,199,98,55,0.9965,0.0077,0.669,0.0841
2,198,98,55,0.9968,0.0082,0.6501,0.0818
3,197,98,55,0.9983,0.0047,0.6531,0.0876
4,196,98,56,0.9976,0.0063,0.6519,0.0752
5,195,98,56,0.9989,0.0044,0.6604,0.0888
6,194,98,56,0.9974,0.0058,0.6458,0.0899
7,193,98,56,0.998,0.0053,0.6575,0.0741
8,192,98,56,0.9956,0.0089,0.6512,0.0886
9,191,98,56,0.9979,0.0059,0.6613,0.0856
10,190,98,57,0.9962,0.0087,0.6508,0.0882
11,189,98,57,0.9969,0.0077,0.6569,0.0844
12,188,98,57,0.9977,0.0058,0.6438,0.0772
13,187,98,57,0.9976,0.0063,0.6609,0.074
14,186,98,57,0.9963,0.0077,0.6633,0.0864
15,185,98,57,0.9975,0.0075,0.6455,0.086
16,184,98,57,0.9968,0.0082,0.6521,0.0874
17,183,98,57,0.9973,0.0065,0.6519,0.0787
18,182,98,57,0.9976,0.0053,0.6434,0.0832
19,181,98,57,0.9973,0.0081,0.6594,0.0898
20,180,98,57,0.9975,0.0073,0.6622,0.0853
21,179,98,57,0.9966,0.0083,0.6415,0.0843
22,178,98,57,0.996,0.0093,0.655,0.0806
23,177,98,57,0.9974,0.0069,0.6651,0.0772
24,176,98,57,0.996,0.0091,0.6593,0.0854
25,175,98,57,0.9975,0.0068,0.6747,0.0835
26,174,98,57,0.9981,0.0056,0.6537,0.0863
27,173,98,57,0.9943,0.0113,0.6537,0.0894
28,172,98,57,0.997,0.0071,0.6638,0.0811
29,171,98,57,0.9971,0.007,0.6591,0.0726
30,170,98,57,0.9975,0.0084,0.655,0.092
31,169,98,57,0.997,0.0077,0.652,0.0863
32,168,98,57,0.9981,0.0064,0.6598,0.0755
33,167,98,57,0.997,0.0075,0.6692,0.0735
34,166,98,57,0.9969,0.0076,0.6466,0.0986
35,165,98,57,0.9977,0.0076,0.671,0.0883
36,164,98,57,0.996,0.0084,0.6578,0.0921
37,163,98,57,0.9953,0.0095,0.6562,0.099
38,162,98,57,0.9974,0.0073,0.6571,0.0821
39,161,98,57,0.9974,0.0069,0.6539,0.0823
40,160,98,57,0.9966,0.0091,0.6523,0.0868
41,159,98,57,0.9977,0.0076,0.6641,0.0812
42,158,98,57,0.9981,0.0058,0.6543,0.0764
43,157,98,57,0.9964,0.0078,0.666,0.0884
44,156,97,57,0.9968,0.0072,0.6623,0.0841
45,155,96,57,0.9981,0.0054,0.6625,0.0862
46,154,95,57,0.9974,0.0072,0.6483,0.081
47,153,94,57,0.9968,0.0066,0.6727,0.0874
48,152,93,57,0.9976,0.0065,0.6512,0.0837
49,151,92,56,0.984,0.0313,0.6549,0.0838
50,150,91,56,0.9885,0.0289,0.6499,0.0932
51,149,90,55,0.9857,0.0299,0.6485,0.0777
52,148,89,55,0.9807,0.0271,0.6606,0.0792
53,147,88,55,0.9773,0.0294,0.6535,0.0876
54,146,87,55,0.9697,0.0332,0.653,0.0808
55,145,86,55,0.9687,0.0343,0.6579,0.082
56,144,85,55,0.9551,0.0347,0.6626,0.0984
57,143,84,55,0.9628,0.0355,0.661,0.0845
58,142,83,55,0.9463,0.0369,0.6498,0.0893
59,141,82,54,0.9434,0.0346,0.6619,0.0841
60,140,81,53,0.9359,0.0359,0.6497,0.084
61,139,80,52,0.9336,0.0416,0.6546,0.0914
62,138,79,51,0.9359,0.0413,0.6642,0.0917
63,137,78,50,0.9277,0.039,0.6612,0.0833
64,136,77,50,0.9261,0.0397,0.6594,0.0822
65,135,76,49,0.9153,0.0403,0.6518,0.0875
66,134,75,48,0.9212,0.0447,0.6494,0.0757
67,133,74,47,0.9156,0.0425,0.6473,0.0893
