timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
88,112,54,31,0.8137,0.0519,0.649,0.0858
89,111,53,30,0.8162,0.0441,0.6551,0.0805
90,110,52,30,0.8128,0.0549,0.6519,0.0836
91,109,51,29,0.8025,0.0524,0.6553,0.0846
92,108,50,28,0.7907,0.0482,0.6387,0.081
93,107,50,28,0.7881,0.0598,0.6746,0.0906
94,106,49,28,0.7717,0.053,0.6605,0.0883
95,105,48,27,0.7654,0.0604,0.6629,0.0829
96,104,47,27,0.7511,0.0515,0.6547,0.0798
97,103,46,27,0.7624,0.0566,0.6478,0.0815
98,102,45,27,0.7546,0.0607,0.6688,0.0905
99,101,44,27,0.7479,0.062,0.6552,0.0931
100,100,43,27,0.7374,0.0602,0.6476,0.0825
101,99,42,26,0.7362,0.0653,0.666,0.0863
102,98,41,26,0.7496,0.0607,0.6435,0.083
103,97,41,26,0.7367,0.0665,0.6674,0.0797
104,96,40,26,0.7448,0.0646,0.665,0.085
105,95,40,26,0.7413,0.0753,0.6697,0.0953
106,94,39,25,0.7449,0.0582,0.6467,0.0822
107,93,38,25,0.7504,0.0616,0.6751,0.078
108,92,38,25,0.7224,0.0649,0.664,0.0767
109,91,37,25,0.7201,0.0584,0.6529,0.0877
110,90,36,25,0.7041,0.0682,0.6565,0.085
111,89,35,25,0.707,0.0622,0.6533,0.0843
112,88,35,25,0.7038,0.0647,0.6536,0.0888
113,87,34,25,0.7,0.0635,0.6542,0.0877
114,86,34,24,0.6994,0.0728,0.6587,0.0815
115,85,34,23,0.6982,0.0685,0.6766,0.0866
116,84,33,22,0.7076,0.075,0.6706,0.0909
117,83,32,21,0.6967,0.0532,0.6699,0.0785
118,82,32,20,0.6768,0.0542,0.6457,0.0851
119,81,32,19,0.6653,0.0555,0.6441,0.0786
120,80,31,18,0.6697,0.0603,0.6586,0.0864
121,79,31,17,0.6702,0.0584,0.659,0.0854
122,78,31,17,0.6724,0.0675,0.6423,0.1001
123,77,30,16,0.6629,0.0594,0.6359,0.072
124,76,30,15,0.6708,0.0512,0.6583,0.0921
125,75,29,14,0.6556,0.0566,0.6584,0.0778
126,74,29,13,0.6484,0.0571,0.6591,0.0786
127,73,29,12,0.6537,0.0567,0.6657,0.0772
128,72,28,11,0.6555,0.0654,0.6676,0.0843
129,71,28,11,0.6571,0.0582,0.6651,0.0801
130,70,28,10,0.6453,0.0553,0.6488,0.0782
131,69,27,10,0.6394,0.0545,0.6539,0.1001
132,68,26,10,0.6344,0.049,0.6397,0.0802
133,67,26,9,0.6417,0.0589,0.6559,0.0844
134,66,25,9,0.6499,0.0612,0.6637,0.0807
135,65,25,9,0.6452,0.0614,0.6595,0.0817
136,64,25,9,0.6461,0.0689,0.6535,0.0883
137,63,25,8,0.6331,0.0589,0.667,0.0876
138,62,24,8,0.6209,0.0587,0.6491,0.0876
139,61,24,8,0.6201,0.0612,0.6607,0.0884
140,60,23,8,0.6201,0.0616,0.656,0.0855
141,59,23,8,0.616,0.064,0.6695,0.0872
142,58,23,8,0.6045,0.0637,0.6534,0.0771
143,57,22,8,0.606,0.0593,0.673,0.0833
144,56,22,8,0.618,0.0687,0.6676,0.0781
145,55,21,8,0.604,0.059,0.6502,0.0859
146,54,21,8,0.609,0.061,0.6504,0.0765
147,53,20,7,0.615,0.0646,0.6592,0.0956
148,52,19,7,0.6225,0.063,0.6651,0.0823
149,51,19,7,0.616,0.0678,0.6514,0.0855
150,50,19,7,0.6105,0.0645,0.6644,0.0873
151,49,18,7,0.62,0.0644,0.6566,0.0826
152,48,17,7,0.615,0.065,0.6558,0.0789
153,47,17,7,0.6155,0.0611,0.6509,0.076
154,46,17,7,0.6125,0.0661,0.6431,0.0792
155,45,16,7,0.616,0.0663,0.6615,0.0829
156,44,16,7,0.6125,0.063,0.6559,0.0823
157,43,15,7,0.6205,0.0697,0.6582,0.0874
158,42,15,7,0.6135,0.0565,0.6643,0.0769
159,41,15,6,0.6084,0.0605,0.6549,0.0862
160,40,14,6,0.6074,0.0615,0.6458,0.0952
161,39,14,6,0.6157,0.0617,0.6623,0.0763
162,38,14,6,0.6142,0.0615,0.657,0.0768
163,37,13,6,0.6061,0.0612,0.6452,0.0857
164,36,13,6,0.614,0.0715,0.6571,0.0905
165,35,13,6,0.6053,0.0543,0.6517,0.0765
166,34,13,6,0.5973,0.0619,0.6533,0.0831
167,33,12,6,0.592,0.056,0.653,0.079
168,32,12,6,0.6068,0.0584,0.6599,0.0931
169,31,12,6,0.5929,0.0778,0.6651,0.0953
170,30,12,6,0.5938,0.0688,0.6646,0.0813
171,29,11,6,0.6104,0.0775,0.6754,0.0813
172,28,11,6,0.607,0.0791,0.6632,0.0943
173,27,11,6,0.6035,0.0701,0.6659,0.0756
174,26,11,6,0.618,0.075,0.6588,0.0845
175,25,11,5,0.595,0.0792,0.6574,0.0809
176,24,10,5,0.5915,0.0682,0.6603,0.0759
177,23,10,5,0.606,0.0739,0.672,0.0892
178,22,10,5,0.601,0.0689,0.6586,0.0924
179,21,10,5,0.5995,0.0673,0.6559,0.0957
180,20,10,5,0.604,0.0747,0.662,0.0889
181,19,10,5,0.593,0.0636,0.6609,0.0859
182,18,10,5,0.602,0.0761,0.6686,0.0991
183,17,10,5,0.598,0.0632,0.6538,0.0847
184,16,9,5,0.5878,0.066,0.6483,0.0798
185,15,9,5,0.5867,0.0603,0.6535,0.0876
186,14,9,5,0.6087,0.0783,0.67,0.0785
187,13,9,5,0.596,0.0744,0.6484,0.079
188,12,9,5,0.5931,0.0728,0.6616,0.0908
189,11,8,5,0.597,0.0701,0.6622,0.0777
190,10,8,5,0.5931,0.0619,0.6615,0.0847
191,9,8,4,0.6024,0.0767,0.6415,0.0911
192,8,8,4,0.5959,0.073,0.6497,0.0889
193,7,7,4,0.5937,0.0672,0.648,0.0776
194,6,6,4,0.6098,0.0653,0.6678,0.08
195,5,5,4,0.5872,0.0606,0.6514,0.088
196,4,4,4,0.6017,0.0733,0.6684,0.0843
197,3,3,3,0.5929,0.0727,0.6681,0.0809
198,2,2,2,0.5773,0.0828,0.6548,0.0878
199,1,1,1,0.586,0.0628,0.6435,0.0752
