timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
96,104,51,29,0.814,0.0615,0.6681,0.0873
97,103,50,28,0.7961,0.0444,0.6629,0.0689
98,102,49,28,0.789,0.065,0.6713,0.0945
99,101,48,27,0.7672,0.0578,0.6598,0.0906
100,100,48,27,0.7581,0.0582,0.6477,0.0773
101,99,47,27,0.7627,0.0568,0.6626,0.0924
102,98,46,26,0.7538,0.0609,0.6645,0.0805
103,97,45,26,0.7497,0.0555,0.6628,0.0796
104,96,44,26,0.746,0.0583,0.6538,0.099
105,95,43,26,0.7454,0.0667,0.6588,0.093
106,94,42,25,0.7409,0.0664,0.6708,0.0957
107,93,41,25,0.7211,0.0659,0.6699,0.0776
108,92,40,25,0.7129,0.0713,0.6547,0.0823
109,91,40,25,0.7254,0.0764,0.6583,0.0943
110,90,39,25,0.7231,0.081,0.664,0.0917
111,89,38,24,0.7254,0.0679,0.6661,0.0934
112,88,38,24,0.7093,0.0558,0.6619,0.0875
113,87,37,24,0.6911,0.064,0.6737,0.0826
114,86,36,24,0.7018,0.0692,0.6668,0.0931
115,85,35,24,0.6963,0.069,0.647,0.0809
116,84,35,24,0.699,0.0673,0.6609,0.0823
117,83,34,24,0.6786,0.0615,0.6472,0.0834
118,82,34,23,0.6843,0.0716,0.6683,0.085
119,81,33,22,0.6827,0.0715,0.659,0.0777
120,80,33,21,0.6835,0.0577,0.659,0.089
121,79,32,20,0.6809,0.0543,0.6673,0.0839
122,78,32,19,0.6635,0.057,0.6635,0.088
123,77,31,18,0.6661,0.0748,0.6594,0.0785
124,76,31,17,0.653,0.0611,0.6648,0.0799
125,75,31,16,0.6562,0.0612,0.6719,0.0921
126,74,30,15,0.6511,0.0745,0.6636,0.0948
127,73,30,15,0.6641,0.0585,0.6682,0.0826
128,72,29,14,0.6382,0.0662,0.6453,0.1014
129,71,29,13,0.6316,0.059,0.6548,0.0813
130,70,29,12,0.6244,0.0615,0.6546,0.0812
131,69,28,11,0.6428,0.0684,0.6452,0.093
132,68,27,11,0.6419,0.0674,0.666,0.0862
133,67,27,10,0.65,0.0781,0.6627,0.0947
134,66,27,10,0.6331,0.0601,0.6478,0.0844
135,65,26,10,0.6411,0.077,0.6602,0.0723
136,64,26,9,0.6437,0.064,0.6655,0.0894
137,63,25,9,0.6386,0.0645,0.6522,0.0781
138,62,25,9,0.631,0.0622,0.6525,0.0804
139,61,25,9,0.62,0.058,0.6477,0.0848
140,60,24,8,0.6313,0.0689,0.6509,0.0848
141,59,24,8,0.6169,0.0581,0.6509,0.0839
142,58,23,8,0.6217,0.0654,0.6741,0.0857
143,57,23,8,0.617,0.063,0.6537,0.0702
144,56,22,8,0.6106,0.0671,0.6558,0.0903
145,55,22,8,0.609,0.0576,0.6491,0.0719
146,54,21,8,0.615,0.0646,0.6633,0.0723
147,53,21,8,0.6205,0.0682,0.648,0.0867
148,52,20,8,0.616,0.0604,0.6568,0.0798
149,51,20,7,0.6085,0.0617,0.6604,0.0918
150,50,19,7,0.6035,0.0562,0.6506,0.0819
151,49,19,7,0.615,0.0705,0.6573,0.086
152,48,18,7,0.609,0.0626,0.6592,0.0842
153,47,17,7,0.614,0.0592,0.6685,0.0796
154,46,17,7,0.618,0.0662,0.6495,0.0779
155,45,17,7,0.6175,0.0676,0.6579,0.0855
156,44,16,7,0.621,0.0597,0.6554,0.0828
157,43,16,7,0.619,0.072,0.6675,0.0882
158,42,15,7,0.6055,0.057,0.6595,0.0871
159,41,15,7,0.6045,0.0566,0.6499,0.0781
160,40,15,6,0.6125,0.0672,0.658,0.0817
161,39,14,6,0.6115,0.0612,0.662,0.0912
162,38,14,6,0.6105,0.0597,0.6537,0.0934
163,37,14,6,0.6025,0.0634,0.6518,0.0815
164,36,13,6,0.6127,0.0644,0.6668,0.0909
165,35,13,6,0.6078,0.0567,0.6611,0.0817
166,34,13,6,0.6094,0.0666,0.6567,0.0714
167,33,13,6,0.5956,0.0588,0.6413,0.09
168,32,12,6,0.6089,0.0679,0.6643,0.0834
169,31,12,6,0.606,0.0626,0.6569,0.0732
170,30,12,6,0.5965,0.0712,0.6559,0.0867
171,29,11,6,0.598,0.0707,0.657,0.0797
172,28,11,6,0.5907,0.0633,0.6588,0.0835
173,27,11,6,0.5741,0.0589,0.6389,0.0932
174,26,11,6,0.588,0.0679,0.648,0.082
175,25,11,6,0.5945,0.0714,0.6648,0.0825
176,24,10,5,0.5925,0.0753,0.6526,0.0869
177,23,10,5,0.6,0.0624,0.6622,0.0745
178,22,10,5,0.5935,0.0713,0.6463,0.0899
179,21,10,5,0.6085,0.0735,0.671,0.0887
180,20,10,5,0.5915,0.0697,0.663,0.0837
181,19,10,5,0.5905,0.0666,0.6566,0.077
182,18,10,5,0.5935,0.0623,0.6602,0.0861
183,17,10,5,0.5935,0.0647,0.6558,0.0885
184,16,9,5,0.5885,0.0751,0.6537,0.0774
185,15,9,5,0.5925,0.076,0.6463,0.0957
186,14,9,5,0.6008,0.0631,0.669,0.0735
187,13,9,5,0.5952,0.0716,0.6565,0.0898
188,12,9,5,0.583,0.0716,0.6439,0.0854
189,11,8,5,0.5937,0.0734,0.6506,0.0764
190,10,8,5,0.6097,0.0755,0.679,0.08
191,9,8,4,0.5948,0.0668,0.6472,0.0829
192,8,8,4,0.6065,0.0663,0.6755,0.0735
193,7,7,4,0.5972,0.0698,0.6585,0.0774
194,6,6,4,0.6036,0.0698,0.6644,0.0755
195,5,5,4,0.599,0.0718,0.6556,0.0932
196,4,4,4,0.586,0.0637,0.6502,0.0805
197,3,3,3,0.599,0.0696,0.6536,0.0928
198,2,2,2,0.6025,0.0672,0.6643,0.0847
199,1,1,1,0.5975,0.0743,0.6498,0.0842
