timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
117,83,33,21,0.685,0.0524,0.6436,0.0764
118,82,32,20,0.6817,0.0648,0.6458,0.0816
119,81,32,19,0.6736,0.0602,0.6371,0.0894
120,80,31,18,0.6705,0.0663,0.6549,0.085
121,79,31,17,0.6708,0.0612,0.6477,0.0886
122,78,30,16,0.6785,0.0627,0.6518,0.0774
123,77,30,15,0.6696,0.0574,0.6507,0.0956
124,76,30,14,0.663,0.0518,0.6669,0.0865
125,75,30,13,0.6557,0.0597,0.6501,0.0885
126,74,29,13,0.6556,0.063,0.668,0.0864
127,73,29,12,0.6486,0.0689,0.6504,0.0864
128,72,28,11,0.6613,0.059,0.6673,0.0868
129,71,28,11,0.6528,0.0569,0.6539,0.0904
130,70,27,10,0.6595,0.061,0.6564,0.081
131,69,27,10,0.6518,0.0455,0.6462,0.0812
132,68,27,10,0.6501,0.057,0.6605,0.0834
133,67,26,9,0.6503,0.0703,0.6686,0.0689
134,66,26,9,0.6367,0.0626,0.6623,0.0923
135,65,25,9,0.6414,0.0668,0.652,0.0812
136,64,25,9,0.6391,0.0651,0.6498,0.0821
137,63,25,9,0.6393,0.0705,0.6539,0.0804
138,62,24,8,0.6152,0.059,0.6533,0.0832
139,61,24,8,0.6236,0.0548,0.6641,0.0932
140,60,23,8,0.6197,0.0597,0.6574,0.0769
141,59,23,8,0.6096,0.0548,0.6576,0.0757
142,58,22,8,0.614,0.0679,0.64,0.0787
143,57,22,8,0.611,0.0631,0.6538,0.0944
144,56,21,8,0.6145,0.0661,0.6529,0.0803
145,55,21,8,0.6025,0.0602,0.6338,0.0857
146,54,21,8,0.608,0.0578,0.6537,0.0842
147,53,20,8,0.6125,0.0589,0.6614,0.0817
148,52,19,7,0.62,0.0682,0.6371,0.0897
149,51,19,7,0.6105,0.0554,0.6608,0.0903
150,50,18,7,0.6105,0.0687,0.6517,0.0884
151,49,18,7,0.6045,0.0592,0.655,0.0868
152,48,17,7,0.6095,0.0615,0.6541,0.0814
153,47,17,7,0.6075,0.0618,0.651,0.0934
154,46,17,7,0.6125,0.068,0.6557,0.0811
155,45,16,7,0.6135,0.0599,0.6673,0.0999
156,44,16,7,0.6085,0.0633,0.6402,0.0808
157,43,15,7,0.6225,0.0785,0.6614,0.0874
158,42,15,7,0.6125,0.0626,0.6571,0.0867
159,41,14,7,0.6155,0.0627,0.6449,0.0899
160,40,14,6,0.6215,0.0661,0.6601,0.082
161,39,14,6,0.622,0.0766,0.6586,0.0878
162,38,14,6,0.613,0.0555,0.6422,0.0801
163,37,13,6,0.6201,0.0638,0.6636,0.0877
164,36,13,6,0.6132,0.0655,0.6659,0.0911
165,35,13,6,0.6115,0.0594,0.6697,0.0712
166,34,13,6,0.6107,0.0635,0.6483,0.0739
167,33,12,6,0.6148,0.061,0.6614,0.0799
168,32,12,6,0.5941,0.0611,0.6539,0.0822
169,31,12,6,0.5881,0.0702,0.6587,0.0907
170,30,12,6,0.6066,0.0795,0.6655,0.0783
171,29,11,6,0.5869,0.0608,0.6295,0.078
172,28,11,6,0.5938,0.0722,0.6696,0.0895
173,27,11,6,0.5825,0.0567,0.6558,0.0755
174,26,11,6,0.6155,0.071,0.6719,0.0873
175,25,11,6,0.5825,0.0687,0.6404,0.0945
176,24,10,5,0.5915,0.0693,0.6559,0.0832
177,23,10,5,0.5915,0.0794,0.6635,0.0798
178,22,10,5,0.5845,0.0744,0.6504,0.0926
179,21,10,5,0.592,0.0688,0.6603,0.0949
180,20,10,5,0.5905,0.0655,0.6561,0.0882
181,19,10,5,0.6085,0.0682,0.6702,0.089
182,18,10,5,0.594,0.0649,0.6367,0.0904
183,17,10,5,0.6015,0.0792,0.6588,0.0928
184,16,9,5,0.6065,0.0754,0.6606,0.0784
185,15,9,5,0.6063,0.0622,0.6562,0.0834
186,14,9,5,0.6017,0.0575,0.6516,0.0835
187,13,9,5,0.5885,0.068,0.6572,0.0806
188,12,9,5,0.5846,0.0652,0.6575,0.0818
189,11,9,5,0.6011,0.0745,0.6547,0.0794
190,10,8,5,0.5905,0.0633,0.6605,0.0719
191,9,8,5,0.5926,0.0689,0.6678,0.0958
192,8,7,4,0.5959,0.0604,0.6592,0.0886
193,7,7,4,0.5935,0.0698,0.6682,0.0781
194,6,6,4,0.605,0.0636,0.6539,0.0889
195,5,5,4,0.6004,0.0638,0.6526,0.0833
196,4,4,4,0.5974,0.0644,0.6464,0.0879
197,3,3,3,0.6032,0.081,0.6688,0.0868
198,2,2,2,0.5936,0.0764,0.6599,0.0871
199,1,1,1,0.6065,0.0666,0.6632,0.0873
