timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
57,143,83,55,0.9619,0.0321,0.6564,0.0874
58,142,82,54,0.9514,0.0323,0.6507,0.0838
59,141,81,53,0.9399,0.0336,0.6478,0.0814
60,140,80,52,0.9416,0.0362,0.6446,0.0853
61,139,79,51,0.9349,0.0312,0.6468,0.1023
62,138,79,51,0.9377,0.0364,0.6463,0.0807
63,137,78,50,0.9273,0.0341,0.6594,0.0788
64,136,77,49,0.9223,0.0402,0.668,0.0835
65,135,76,48,0.9216,0.0366,0.6534,0.0858
66,134,75,47,0.9254,0.0362,0.6426,0.0856
67,133,74,47,0.9279,0.0427,0.6663,0.0907
68,132,73,47,0.925,0.0354,0.662,0.0839
69,131,72,47,0.9296,0.0347,0.6709,0.0875
70,130,71,46,0.9221,0.0413,0.6628,0.0749
71,129,70,46,0.9121,0.0385,0.6496,0.0731
72,128,69,45,0.9096,0.0372,0.6541,0.0889
73,127,68,44,0.894,0.0385,0.6418,0.0777
74,126,67,43,0.8944,0.041,0.6645,0.0833
75,125,66,42,0.8719,0.0467,0.6646,0.0831
76,124,65,41,0.8682,0.0461,0.655,0.0873
77,123,64,41,0.8622,0.046,0.6423,0.0852
78,122,63,40,0.8572,0.0414,0.6611,0.0837
79,121,62,39,0.8729,0.0408,0.6635,0.0837
80,120,61,39,0.8649,0.0461,0.6475,0.0812
81,119,60,38,0.8586,0.0491,0.6426,0.0756
82,118,59,37,0.8572,0.0506,0.6678,0.0843
83,117,58,36,0.8453,0.0497,0.6539,0.0885
84,116,58,35,0.8413,0.0496,0.6418,0.0911
85,115,57,34,0.843,0.0529,0.6604,0.0844
86,114,56,34,0.8189,0.05,0.6615,0.0873
87,113,55,33,0.8279,0.0497,0.6551,0.0839
88,112,54,32,0.8196,0.0455,0.6569,0.0773
89,111,53,31,0.8048,0.0526,0.6506,0.08
90,110,52,30,0.8043,0.0468,0.6572,0.0915
91,109,51,30,0.8141,0.053,0.6741,0.0804
92,108,50,29,0.7872,0.0495,0.6497,0.0837
93,107,49,29,0.7749,0.0606,0.6588,0.0825
94,106,48,28,0.7735,0.0542,0.6516,0.084
95,105,47,28,0.7821,0.062,0.6788,0.0889
96,104,46,27,0.7583,0.0577,0.6441,0.0873
97,103,45,27,0.7472,0.0537,0.6759,0.0846
98,102,44,27,0.7493,0.0664,0.6597,0.0918
99,101,43,27,0.7519,0.0622,0.6715,0.0795
100,100,43,26,0.7331,0.0576,0.6536,0.0818
101,99,43,26,0.7426,0.068,0.6597,0.0905
102,98,42,26,0.7366,0.061,0.6547,0.0841
103,97,41,26,0.7415,0.0648,0.6558,0.0932
104,96,40,26,0.74,0.0599,0.6609,0.0865
105,95,40,26,0.7402,0.0626,0.6597,0.0773
106,94,39,26,0.7196,0.0539,0.6377,0.0761
107,93,38,26,0.7165,0.0717,0.6608,0.0893
108,92,37,26,0.7101,0.0715,0.6646,0.0805
109,91,37,26,0.7125,0.0621,0.6704,0.0807
110,90,36,25,0.7016,0.0646,0.6771,0.0838
111,89,35,25,0.7087,0.0671,0.6592,0.0856
112,88,35,25,0.6939,0.0696,0.6562,0.0816
113,87,34,24,0.699,0.0612,0.6613,0.0707
114,86,34,23,0.6946,0.0716,0.6507,0.0817
115,85,34,22,0.6919,0.0722,0.6524,0.0825
116,84,33,22,0.676,0.0593,0.6623,0.0785
117,83,33,21,0.6856,0.0601,0.645,0.0896
118,82,32,20,0.6711,0.0632,0.6592,0.0818
119,81,32,19,0.6536,0.0587,0.6601,0.0819
120,80,31,18,0.6614,0.0662,0.6652,0.0765
121,79,31,17,0.6671,0.0654,0.6539,0.0785
122,78,30,16,0.6739,0.0655,0.6687,0.0812
123,77,30,15,0.6582,0.0621,0.6518,0.079
124,76,30,14,0.6542,0.0558,0.6546,0.0798
125,75,30,13,0.6506,0.0601,0.6564,0.0845
126,74,29,13,0.6517,0.0629,0.6493,0.0782
127,73,29,12,0.6425,0.0611,0.6568,0.0974
128,72,28,11,0.6417,0.0534,0.6635,0.0772
129,71,28,11,0.6462,0.0578,0.6468,0.0841
130,70,27,10,0.6405,0.0607,0.6435,0.0804
131,69,27,10,0.6415,0.0569,0.6588,0.0824
132,68,27,10,0.6376,0.061,0.6463,0.0767
133,67,26,9,0.6389,0.0615,0.6614,0.0873
134,66,26,9,0.6464,0.0702,0.6705,0.0883
135,65,25,9,0.638,0.062,0.6669,0.0887
136,64,25,9,0.6357,0.0643,0.6518,0.0771
137,63,25,9,0.6376,0.0713,0.6504,0.0928
138,62,24,8,0.6349,0.0651,0.665,0.0823
139,61,24,8,0.619,0.0607,0.6513,0.0831
140,60,23,8,0.6116,0.0583,0.6501,0.0876
141,59,23,8,0.617,0.0668,0.666,0.0894
142,58,22,8,0.606,0.0622,0.6582,0.0782
143,57,22,8,0.6215,0.0762,0.6596,0.0856
144,56,21,8,0.6085,0.0596,0.6466,0.0807
145,55,21,8,0.6035,0.0571,0.6483,0.0848
146,54,21,8,0.6155,0.0695,0.6656,0.0817
147,53,20,8,0.6175,0.0746,0.6589,0.091
148,52,19,7,0.611,0.0713,0.6569,0.097
149,51,19,7,0.6135,0.0681,0.6518,0.0876
150,50,18,7,0.6195,0.0667,0.6537,0.0785
151,49,18,7,0.6135,0.064,0.6624,0.0875
152,48,17,7,0.6075,0.0634,0.6567,0.0869
153,47,17,7,0.6135,0.0632,0.6537,0.0799
154,46,17,7,0.5925,0.0531,0.633,0.0763
155,45,16,7,0.615,0.0638,0.6562,0.0793
156,44,16,7,0.6175,0.0708,0.6748,0.0841
157,43,15,7,0.622,0.0694,0.6624,0.0743
158,42,15,7,0.6125,0.065,0.6597,0.0805
159,41,14,7,0.6105,0.0622,0.657,0.0854
160,40,14,6,0.6179,0.062,0.6522,0.0838
161,39,14,6,0.6141,0.0609,0.6655,0.0812
162,38,14,6,0.6067,0.0572,0.6577,0.0845
163,37,13,6,0.6115,0.0587,0.661,0.082
164,36,13,6,0.6063,0.0599,0.6569,0.0843
165,35,13,6,0.6052,0.0644,0.6545,0.0766
166,34,13,6,0.603,0.0622,0.6531,0.089
167,33,12,6,0.5907,0.0586,0.6677,0.0862
168,32,12,6,0.615,0.0794,0.6715,0.0883
169,31,12,6,0.5896,0.0781,0.6618,0.0847
170,30,12,6,0.5931,0.0703,0.6694,0.0826
171,29,11,6,0.595,0.0684,0.6542,0.0902
172,28,11,6,0.5905,0.0623,0.6602,0.0748
173,27,11,6,0.5935,0.0737,0.6653,0.0769
174,26,11,6,0.592,0.0685,0.6594,0.0741
175,25,11,6,0.5945,0.0761,0.6619,0.0901
176,24,10,5,0.593,0.0552,0.6588,0.0749
177,23,10,5,0.6095,0.0761,0.6753,0.0908
178,22,10,5,0.595,0.0737,0.6634,0.0954
179,21,10,5,0.5935,0.0713,0.655,0.0847
180,20,10,5,0.5944,0.0726,0.6658,0.0854
181,19,10,5,0.5883,0.0722,0.659,0.0788
182,18,10,5,0.5927,0.0715,0.6397,0.0832
183,17,10,5,0.6015,0.0845,0.6526,0.0913
184,16,9,5,0.5842,0.0676,0.6465,0.0886
185,15,9,5,0.5968,0.0791,0.6647,0.0825
186,14,9,5,0.5882,0.0703,0.6392,0.0837
187,13,9,5,0.5912,0.0716,0.6528,0.0871
188,12,9,5,0.6005,0.0824,0.6614,0.0883
189,11,9,5,0.6003,0.0719,0.6665,0.0704
190,10,8,5,0.6,0.0788,0.6659,0.0859
191,9,8,5,0.6022,0.0698,0.6596,0.0843
192,8,7,4,0.5985,0.0651,0.6553,0.084
193,7,7,4,0.5907,0.0656,0.6442,0.0806
194,6,6,4,0.6074,0.0755,0.6668,0.0844
195,5,5,4,0.6005,0.0763,0.6577,0.0841
196,4,4,4,0.5896,0.0739,0.6607,0.0902
197,3,3,3,0.582,0.0606,0.6676,0.0787
198,2,2,2,0.5852,0.0793,0.6457,0.0833
199,1,1,1,0.5911,0.0742,0.663,0.0962
