timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
38,162,98,57,0.9957,0.007,0.6535,0.0816
39,161,98,57,0.9949,0.0069,0.6537,0.0884
40,160,98,57,0.9958,0.0071,0.6632,0.0868
41,159,98,57,0.9953,0.0074,0.6442,0.0914
42,158,98,57,0.9945,0.0077,0.6551,0.0897
43,157,98,57,0.9936,0.0076,0.6576,0.0851
44,156,97,57,0.9943,0.0068,0.6548,0.0808
45,155,96,57,0.9944,0.0077,0.6722,0.0827
46,154,95,57,0.9947,0.0071,0.6606,0.0869
47,153,94,57,0.9949,0.007,0.6674,0.0849
48,152,93,57,0.9949,0.0074,0.6633,0.0825
49,151,92,56,0.9836,0.0316,0.6571,0.0905
50,150,91,56,0.9883,0.0287,0.6647,0.0828
51,149,90,55,0.9845,0.0278,0.6679,0.0799
52,148,89,55,0.9756,0.0307,0.657,0.0913
53,147,88,55,0.9766,0.0286,0.6616,0.0915
54,146,87,55,0.9757,0.0265,0.6664,0.0958
55,145,86,55,0.9578,0.0367,0.6491,0.083
56,144,85,55,0.9634,0.0333,0.6572,0.0876
57,143,84,55,0.9666,0.0349,0.6565,0.0749
58,142,83,55,0.9415,0.0373,0.6441,0.0816
59,141,82,54,0.9523,0.032,0.6594,0.0916
60,140,81,53,0.9298,0.0398,0.6497,0.0811
61,139,80,52,0.9213,0.0417,0.6579,0.0837
62,138,79,51,0.9274,0.0443,0.6523,0.0762
63,137,78,50,0.93,0.0405,0.6757,0.0794
64,136,77,50,0.9226,0.0437,0.6532,0.0909
65,135,76,49,0.9136,0.0378,0.6551,0.0876
66,134,75,48,0.9112,0.0395,0.6624,0.0839
67,133,74,47,0.9148,0.0438,0.6675,0.0883
68,132,73,47,0.9135,0.0372,0.6589,0.0842
69,131,72,46,0.9159,0.0441,0.6609,0.0795
70,130,71,46,0.9159,0.0423,0.6605,0.089
71,129,70,45,0.9156,0.0443,0.6556,0.0814
72,128,70,45,0.9123,0.0403,0.6535,0.0732
73,127,69,44,0.912,0.0469,0.6684,0.0854
74,126,68,43,0.8973,0.0417,0.6495,0.0878
75,125,67,42,0.8936,0.036,0.6586,0.0907
76,124,66,42,0.8763,0.0433,0.6505,0.0854
77,123,65,41,0.868,0.0442,0.6545,0.089
78,122,64,40,0.8605,0.041,0.649,0.0822
79,121,63,39,0.8689,0.0429,0.6609,0.0828
80,120,62,38,0.8685,0.0459,0.6615,0.0771
81,119,61,37,0.8678,0.0448,0.6553,0.0727
82,118,60,37,0.8662,0.0477,0.6592,0.0811
83,117,59,36,0.8472,0.049,0.6458,0.0836
84,116,58,35,0.8403,0.05,0.6437,0.0849
85,115,57,34,0.8364,0.0522,0.6685,0.0824
86,114,56,33,0.8451,0.0549,0.6504,0.0857
87,113,55,32,0.8278,0.0494,0.6438,0.0832
88,112,54,31,0.8205,0.0479,0.647,0.0814
89,111,53,30,0.8027,0.048,0.6547,0.0889
90,110,52,30,0.8053,0.0501,0.6621,0.0808
91,109,51,29,0.8017,0.0593,0.6733,0.0887
92,108,50,28,0.7908,0.0532,0.6705,0.0906
93,107,50,28,0.7896,0.0481,0.6489,0.0811
94,106,49,28,0.773,0.0556,0.649,0.0784
95,105,48,27,0.7698,0.0619,0.6372,0.0905
96,104,47,27,0.7685,0.0602,0.6607,0.0843
97,103,46,27,0.7573,0.0618,0.6748,0.0815
98,102,45,27,0.7494,0.0556,0.6426,0.0895
99,101,44,27,0.7491,0.061,0.6498,0.0908
100,100,43,27,0.7402,0.0698,0.6552,0.0914
101,99,42,26,0.7318,0.0543,0.6497,0.0785
102,98,41,26,0.7376,0.0688,0.6501,0.0816
103,97,41,26,0.7443,0.0662,0.6739,0.0827
104,96,40,26,0.7236,0.0622,0.6434,0.089
105,95,40,26,0.7334,0.0647,0.6515,0.0824
106,94,39,25,0.7241,0.0588,0.6495,0.0779
107,93,38,25,0.7266,0.0589,0.6582,0.0847
108,92,38,25,0.7118,0.0696,0.6683,0.0833
109,91,37,25,0.7028,0.0734,0.662,0.0724
110,90,36,25,0.6928,0.0688,0.6622,0.0815
111,89,35,25,0.6983,0.069,0.6599,0.0825
112,88,35,25,0.7018,0.0712,0.6605,0.0909
113,87,34,25,0.692,0.0726,0.6401,0.0832
114,86,34,24,0.6829,0.0672,0.6522,0.0819
115,85,34,23,0.6839,0.0641,0.6373,0.092
116,84,33,22,0.6745,0.0607,0.6712,0.0917
117,83,32,21,0.6798,0.0586,0.6603,0.0849
118,82,32,20,0.6764,0.0562,0.6449,0.0747
119,81,32,19,0.67,0.0601,0.655,0.0864
120,80,31,18,0.6637,0.0673,0.6617,0.0949
121,79,31,17,0.6529,0.0578,0.6646,0.0788
122,78,31,17,0.6521,0.0687,0.6431,0.0857
123,77,30,16,0.6675,0.073,0.6687,0.09
124,76,30,15,0.6567,0.0497,0.6448,0.0855
125,75,29,14,0.658,0.0648,0.6786,0.077
126,74,29,13,0.6503,0.0697,0.6564,0.0912
127,73,29,12,0.6544,0.0568,0.66,0.078
128,72,28,11,0.6438,0.0632,0.6603,0.0886
129,71,28,11,0.6448,0.0548,0.644,0.0773
130,70,28,10,0.6547,0.0667,0.6545,0.0875
131,69,27,10,0.6418,0.0551,0.6548,0.0878
132,68,26,10,0.6519,0.056,0.649,0.0841
133,67,26,9,0.6444,0.0609,0.6561,0.0741
134,66,25,9,0.64,0.0614,0.642,0.0804
135,65,25,9,0.6343,0.0543,0.6361,0.0834
136,64,25,9,0.6332,0.0589,0.6469,0.0831
137,63,25,8,0.6299,0.0625,0.6439,0.0907
138,62,24,8,0.629,0.0617,0.6529,0.0748
139,61,24,8,0.6201,0.0579,0.6462,0.0816
140,60,23,8,0.627,0.0706,0.6721,0.0896
141,59,23,8,0.6126,0.0599,0.6389,0.078
142,58,23,8,0.6195,0.07,0.6597,0.0825
143,57,22,8,0.615,0.0622,0.656,0.0738
144,56,22,8,0.6085,0.0678,0.6514,0.0765
145,55,21,8,0.6145,0.0626,0.6676,0.0797
146,54,21,8,0.609,0.0691,0.6584,0.0749
147,53,20,7,0.6105,0.0661,0.6521,0.0822
148,52,19,7,0.6145,0.0683,0.6687,0.0921
149,51,19,7,0.6035,0.0645,0.6521,0.0905
150,50,19,7,0.61,0.0587,0.6507,0.086
151,49,18,7,0.6205,0.066,0.6631,0.0835
152,48,17,7,0.601,0.0557,0.6479,0.0861
153,47,17,7,0.62,0.066,0.661,0.0879
154,46,17,7,0.613,0.0647,0.6458,0.0837
155,45,16,7,0.624,0.0691,0.6777,0.0904
156,44,16,7,0.6115,0.0616,0.6565,0.0924
157,43,15,7,0.6125,0.0694,0.656,0.0817
158,42,15,7,0.6035,0.0649,0.6593,0.0855
159,41,15,6,0.602,0.0574,0.655,0.083
160,40,14,6,0.6165,0.0648,0.6559,0.0828
161,39,14,6,0.611,0.0586,0.6616,0.089
162,38,14,6,0.6167,0.0609,0.6697,0.0911
163,37,13,6,0.6099,0.0607,0.6542,0.091
164,36,13,6,0.6074,0.0545,0.6579,0.083
165,35,13,6,0.611,0.0597,0.6553,0.094
166,34,13,6,0.6071,0.06,0.6614,0.0856
167,33,12,6,0.5949,0.0587,0.6497,0.074
168,32,12,6,0.5961,0.0507,0.6429,0.0789
169,31,12,6,0.5962,0.0766,0.661,0.0933
170,30,12,6,0.5908,0.0648,0.6625,0.0827
171,29,11,6,0.6045,0.0648,0.6652,0.0868
172,28,11,6,0.6025,0.0769,0.6514,0.0932
173,27,11,6,0.597,0.0651,0.6519,0.0896
174,26,11,6,0.6005,0.0684,0.6679,0.0885
175,25,11,5,0.594,0.0864,0.6534,0.0866
176,24,10,5,0.599,0.0781,0.6478,0.0853
177,23,10,5,0.588,0.0715,0.6466,0.0779
178,22,10,5,0.5955,0.0621,0.6479,0.081
179,21,10,5,0.599,0.0678,0.6521,0.0843
180,20,10,5,0.594,0.0858,0.6555,0.0837
181,19,10,5,0.606,0.0712,0.6643,0.0762
182,18,10,5,0.6055,0.0714,0.6633,0.0869
183,17,10,5,0.5975,0.0665,0.6642,0.0886
184,16,9,5,0.5925,0.063,0.6602,0.0791
185,15,9,5,0.6065,0.0688,0.6567,0.0884
186,14,9,5,0.5958,0.0578,0.6556,0.0769
187,13,9,5,0.5845,0.0652,0.6377,0.0855
188,12,9,5,0.5963,0.0677,0.653,0.0863
189,11,8,5,0.5861,0.0698,0.6441,0.0787
190,10,8,5,0.5885,0.0807,0.6486,0.0833
191,9,8,4,0.6023,0.0781,0.6595,0.0884
192,8,8,4,0.5986,0.0674,0.6629,0.083
193,7,7,4,0.5988,0.068,0.6652,0.0869
194,6,6,4,0.5878,0.064,0.6556,0.0924
195,5,5,4,0.591,0.0896,0.6617,0.0925
196,4,4,4,0.6078,0.0728,0.6578,0.0919
197,3,3,3,0.5934,0.0812,0.6462,0.082
198,2,2,2,0.6056,0.0768,0.6707,0.0797
199,1,1,1,0.588,0.0759,0.647,0.0863
