timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
57,143,47,29,0.9114,0.041,0.6615,0.0826
58,142,47,29,0.9136,0.0473,0.6696,0.0802
59,141,47,29,0.9027,0.0462,0.6658,0.0808
60,140,47,30,0.9162,0.0456,0.6505,0.0756
61,139,47,30,0.9223,0.0459,0.6449,0.0842
62,138,47,30,0.9141,0.0457,0.6673,0.0822
63,137,47,30,0.916,0.0478,0.6415,0.0903
64,136,47,30,0.9162,0.0471,0.6492,0.0912
65,135,47,30,0.9148,0.0402,0.6597,0.0791
66,134,47,30,0.9133,0.0462,0.652,0.0876
67,133,47,30,0.9151,0.0469,0.6605,0.0889
68,132,47,30,0.9078,0.0456,0.6516,0.0976
69,131,47,30,0.9215,0.0452,0.6437,0.0896
70,130,47,30,0.9176,0.0455,0.6628,0.0784
71,129,47,30,0.9207,0.0413,0.6532,0.0743
72,128,47,30,0.913,0.0441,0.6532,0.0738
73,127,47,30,0.9172,0.0418,0.6601,0.0756
74,126,47,30,0.9142,0.0424,0.6609,0.0822
75,125,47,30,0.9149,0.0487,0.6552,0.0852
76,124,47,30,0.9101,0.0439,0.6618,0.082
77,123,47,30,0.9182,0.0423,0.6407,0.0863
78,122,47,30,0.9055,0.047,0.6481,0.0899
79,121,47,30,0.9115,0.0491,0.6691,0.0721
80,120,47,30,0.9173,0.0448,0.657,0.0852
81,119,47,30,0.9007,0.0459,0.664,0.0926
82,118,47,30,0.9122,0.0398,0.6572,0.0794
83,117,47,30,0.9113,0.046,0.6666,0.0874
84,116,47,30,0.9131,0.0429,0.645,0.0728
85,115,47,31,0.9183,0.0439,0.638,0.0858
86,114,47,31,0.9108,0.0457,0.6664,0.0764
87,113,47,31,0.9212,0.0407,0.6482,0.0983
88,112,47,31,0.9126,0.0458,0.6501,0.0878
89,111,47,31,0.9182,0.042,0.663,0.0873
90,110,47,31,0.9135,0.0422,0.6546,0.0854
91,109,47,31,0.9162,0.0502,0.6536,0.0915
92,108,47,31,0.9118,0.049,0.6489,0.0844
93,107,47,31,0.9188,0.0458,0.6618,0.0822
94,106,47,31,0.916,0.0442,0.6649,0.0878
95,105,47,31,0.9198,0.0406,0.6549,0.0887
96,104,47,31,0.9189,0.0478,0.6471,0.0872
97,103,47,31,0.9214,0.0431,0.6575,0.0852
98,102,47,31,0.9146,0.0436,0.6552,0.081
99,101,47,31,0.913,0.0477,0.6419,0.0856
100,100,47,31,0.9082,0.0458,0.6605,0.0823
101,99,47,31,0.9161,0.0486,0.681,0.0973
102,98,47,31,0.9087,0.0425,0.6754,0.0909
103,97,47,31,0.9139,0.0472,0.648,0.0694
104,96,47,31,0.917,0.0475,0.6632,0.0869
105,95,47,31,0.9181,0.044,0.6582,0.0813
106,94,47,31,0.9168,0.0403,0.6623,0.0837
107,93,47,31,0.9205,0.0429,0.6528,0.0935
108,92,47,31,0.9198,0.0417,0.6519,0.0673
109,91,47,31,0.9162,0.0412,0.6334,0.083
110,90,47,31,0.9145,0.0498,0.6435,0.0954
111,89,47,31,0.9189,0.0461,0.6482,0.0794
112,88,47,31,0.9168,0.0438,0.6553,0.0845
113,87,47,31,0.9104,0.0437,0.6447,0.0799
114,86,47,31,0.9174,0.0426,0.6501,0.0825
115,85,47,31,0.9098,0.0454,0.6658,0.0894
116,84,47,31,0.9133,0.0462,0.6517,0.0846
117,83,47,31,0.9111,0.0469,0.6545,0.0981
118,82,47,31,0.9175,0.0438,0.6666,0.0888
119,81,47,31,0.9103,0.0483,0.6612,0.0864
120,80,47,31,0.9103,0.0411,0.6472,0.0836
121,79,47,31,0.9194,0.0419,0.6462,0.0821
122,78,47,31,0.916,0.0485,0.6576,0.0803
123,77,47,31,0.9183,0.0413,0.6666,0.0814
124,76,47,31,0.9126,0.0459,0.6418,0.0859
125,75,47,31,0.9061,0.0425,0.6572,0.0881
126,74,47,31,0.9134,0.045,0.6692,0.0852
127,73,47,31,0.9106,0.0428,0.6494,0.0968
128,72,47,31,0.9051,0.0425,0.647,0.0766
129,71,47,31,0.9156,0.0457,0.6523,0.0761
130,70,47,31,0.9149,0.0464,0.6484,0.0812
131,69,47,31,0.9125,0.0394,0.6567,0.0916
132,68,47,31,0.9137,0.0465,0.6474,0.0806
133,67,47,31,0.9117,0.0412,0.6689,0.0915
134,66,47,31,0.9173,0.044,0.6532,0.0814
135,65,47,31,0.9136,0.043,0.6714,0.0823
136,64,47,31,0.9223,0.0391,0.6548,0.0765
137,63,47,31,0.9144,0.0418,0.6533,0.0925
138,62,47,31,0.9196,0.0491,0.6586,0.0814
139,61,47,31,0.913,0.0462,0.6608,0.087
140,60,47,31,0.9097,0.0477,0.6545,0.091
141,59,47,31,0.9069,0.0433,0.648,0.0833
142,58,46,31,0.9106,0.044,0.6528,0.0843
143,57,45,31,0.9197,0.0484,0.652,0.0902
144,56,44,30,0.9042,0.0474,0.6516,0.0823
145,55,43,29,0.9001,0.0472,0.6594,0.0824
146,54,42,28,0.8681,0.0461,0.6563,0.0845
147,53,41,27,0.8696,0.0505,0.6656,0.0848
148,52,40,26,0.8527,0.0504,0.6494,0.088
149,51,39,25,0.8573,0.0521,0.6621,0.0947
150,50,38,24,0.8395,0.0545,0.6674,0.0915
151,49,37,23,0.8223,0.056,0.6533,0.0766
152,48,36,23,0.8269,0.0459,0.6551,0.0875
153,47,35,22,0.8197,0.0518,0.652,0.094
154,46,34,21,0.8055,0.0589,0.649,0.0887
155,45,33,20,0.7857,0.0479,0.6635,0.0914
156,44,32,20,0.7694,0.0533,0.6632,0.0854
157,43,31,19,0.7644,0.0563,0.6587,0.0831
158,42,30,18,0.7579,0.0578,0.6668,0.0855
159,41,29,17,0.7293,0.0625,0.6459,0.0808
160,40,29,16,0.7383,0.0672,0.6531,0.0904
161,39,28,15,0.6923,0.0718,0.6623,0.0874
162,38,27,14,0.6918,0.0659,0.6623,0.0804
163,37,26,13,0.6929,0.0753,0.6792,0.1033
164,36,25,12,0.6771,0.0642,0.6528,0.0746
165,35,24,12,0.646,0.0594,0.6483,0.091
166,34,23,11,0.6302,0.0623,0.6434,0.067
167,33,22,10,0.6265,0.0626,0.6532,0.0829
168,32,21,9,0.632,0.0662,0.6672,0.0865
169,31,20,9,0.633,0.0641,0.6617,0.0877
170,30,19,8,0.6325,0.063,0.6519,0.0811
171,29,19,8,0.6098,0.0593,0.6537,0.0758
172,28,18,8,0.6135,0.0595,0.6703,0.088
173,27,17,7,0.609,0.0614,0.6475,0.0855
174,26,16,7,0.6165,0.0613,0.6666,0.0822
175,25,15,7,0.613,0.0691,0.6533,0.0898
176,24,14,7,0.6125,0.061,0.6651,0.0857
177,23,14,7,0.6,0.0524,0.6517,0.0828
178,22,13,6,0.6075,0.0614,0.6594,0.0767
179,21,13,6,0.613,0.0582,0.6589,0.0903
180,20,12,6,0.6149,0.0676,0.6535,0.0886
181,19,12,6,0.6009,0.0688,0.6603,0.0877
182,18,11,6,0.6046,0.0616,0.64,0.0846
183,17,11,6,0.5972,0.0632,0.6674,0.085
184,16,11,6,0.5998,0.0693,0.6607,0.0904
185,15,10,5,0.599,0.0718,0.6601,0.0871
186,14,10,5,0.5855,0.0712,0.6517,0.0892
187,13,10,5,0.597,0.0681,0.663,0.0763
188,12,10,5,0.599,0.0592,0.656,0.078
189,11,9,5,0.6005,0.068,0.6606,0.0819
190,10,9,5,0.607,0.0728,0.6716,0.082
191,9,9,5,0.5929,0.0617,0.6507,0.0847
192,8,8,5,0.5868,0.0653,0.6488,0.0821
193,7,7,5,0.604,0.0678,0.6646,0.0779
194,6,6,4,0.6044,0.0743,0.6492,0.0826
195,5,5,4,0.5928,0.0736,0.6504,0.0895
196,4,4,4,0.5943,0.0703,0.6461,0.0694
197,3,3,3,0.5983,0.0703,0.6707,0.0918
198,2,2,2,0.6029,0.082,0.6607,0.0873
199,1,1,1,0.5999,0.0673,0.6672,0.0865
