timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
176,24,11,6,0.596,0.067,0.6519,0.0848
177,23,11,6,0.5895,0.0708,0.6451,0.0819
178,22,11,6,0.598,0.08,0.6676,0.0892
179,21,10,5,0.601,0.0724,0.6672,0.0793
180,20,10,5,0.5845,0.0688,0.6604,0.0934
181,19,10,5,0.5995,0.0763,0.6568,0.0889
182,18,10,5,0.594,0.0739,0.6671,0.0844
183,17,10,5,0.594,0.0715,0.6563,0.085
184,16,10,5,0.581,0.0809,0.6564,0.0893
185,15,9,5,0.6033,0.0615,0.6677,0.073
186,14,9,5,0.5888,0.0666,0.6547,0.093
187,13,9,5,0.5995,0.0747,0.6561,0.0817
188,12,9,5,0.6,0.0792,0.6672,0.0911
189,11,9,5,0.5925,0.0652,0.6501,0.0873
190,10,9,5,0.6026,0.0735,0.6592,0.085
191,9,8,5,0.5862,0.0589,0.6541,0.0872
192,8,8,4,0.5899,0.0683,0.6655,0.0826
193,7,7,4,0.5959,0.064,0.6486,0.0783
194,6,6,4,0.6079,0.0745,0.655,0.0878
195,5,5,4,0.6047,0.0633,0.6365,0.0845
196,4,4,4,0.5998,0.0634,0.6513,0.0889
197,3,3,3,0.5898,0.0669,0.6524,0.0794
198,2,2,2,0.5924,0.0777,0.6568,0.0858
199,1,1,1,0.5964,0.0691,0.6673,0.0798
