timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
114,86,1,1,0.6112,0.0701,0.6636,0.0832
115,85,1,1,0.5914,0.0822,0.6571,0.0791
116,84,1,1,0.5935,0.0853,0.6591,0.0838
117,83,1,1,0.5954,0.0662,0.6514,0.0723
118,82,1,1,0.5903,0.0753,0.6585,0.0754
119,81,1,1,0.575,0.0641,0.6471,0.0812
120,80,1,1,0.5834,0.0705,0.6664,0.0809
121,79,1,1,0.5777,0.0733,0.6578,0.0952
122,78,1,1,0.6106,0.0762,0.6631,0.0791
123,77,1,1,0.5897,0.0798,0.6679,0.0787
124,76,1,1,0.5794,0.086,0.6494,0.082
125,75,1,1,0.5815,0.0691,0.6443,0.0784
126,74,1,1,0.6019,0.0738,0.6549,0.0847
127,73,1,1,0.5863,0.0779,0.6565,0.0894
128,72,1,1,0.5962,0.0704,0.6494,0.0875
129,71,1,1,0.5926,0.0746,0.6571,0.0862
130,70,1,1,0.5981,0.0745,0.6622,0.0846
131,69,1,1,0.5999,0.0698,0.6507,0.0958
132,68,1,1,0.6036,0.0729,0.6535,0.096
133,67,1,1,0.5936,0.0603,0.655,0.0735
134,66,1,1,0.5883,0.0719,0.6556,0.0771
135,65,1,1,0.5816,0.0828,0.6621,0.085
136,64,1,1,0.5886,0.0725,0.6676,0.0836
137,63,1,1,0.6017,0.0853,0.6687,0.0872
138,62,1,1,0.591,0.0765,0.6542,0.0821
139,61,1,1,0.5897,0.0726,0.6623,0.0872
140,60,1,1,0.5808,0.063,0.6492,0.0775
141,59,1,1,0.5948,0.085,0.6585,0.0823
142,58,1,1,0.5876,0.0855,0.6504,0.0851
143,57,1,1,0.5987,0.0777,0.6608,0.0804
144,56,1,1,0.5921,0.0722,0.6539,0.0774
145,55,1,1,0.5883,0.0778,0.6536,0.0795
146,54,1,1,0.569,0.0697,0.6444,0.0798
147,53,1,1,0.5869,0.068,0.6439,0.0855
148,52,1,1,0.5861,0.0716,0.644,0.0856
149,51,1,1,0.5946,0.0872,0.6682,0.0878
150,50,1,1,0.5843,0.0877,0.6415,0.0861
151,49,1,1,0.5887,0.0767,0.6647,0.092
152,48,1,1,0.5918,0.0766,0.6595,0.083
153,47,1,1,0.5979,0.0715,0.6687,0.0802
154,46,1,1,0.5856,0.0676,0.652,0.0811
155,45,1,1,0.5902,0.0692,0.6485,0.0791
156,44,1,1,0.5927,0.0725,0.6578,0.0829
157,43,1,1,0.5949,0.076,0.6582,0.0725
158,42,1,1,0.596,0.0773,0.6622,0.0665
159,41,1,1,0.6039,0.0617,0.6604,0.0868
160,40,1,1,0.5926,0.073,0.6558,0.0864
161,39,1,1,0.5825,0.0724,0.6361,0.0853
162,38,1,1,0.5972,0.074,0.6568,0.0916
163,37,1,1,0.6055,0.0776,0.6718,0.0852
164,36,1,1,0.5925,0.0681,0.6505,0.0885
165,35,1,1,0.5912,0.0787,0.6594,0.0853
166,34,1,1,0.5933,0.0705,0.6623,0.0799
167,33,1,1,0.5986,0.0777,0.6572,0.0921
168,32,1,1,0.586,0.0612,0.6613,0.0736
169,31,1,1,0.5908,0.0766,0.6559,0.0907
