timepoints_reduced,remaining_timepoints,ker_rank,gen_rank,mean_acc_curves,std_acc_curves,mean_acc_input,std_acc_input
115,85,30,17,0.6598,0.0618,0.6545,0.0814
116,84,30,16,0.6489,0.0604,0.6429,0.0819
117,83,30,15,0.6574,0.0612,0.6592,0.0753
118,82,30,15,0.6507,0.0569,0.6537,0.0821
119,81,29,14,0.6484,0.0628,0.6631,0.0865
120,80,29,13,0.641,0.0592,0.6595,0.0883
121,79,29,12,0.6398,0.0586,0.6372,0.0751
122,78,28,11,0.6466,0.0614,0.6502,0.084
123,77,28,11,0.6474,0.0664,0.662,0.0776
124,76,27,10,0.6298,0.0515,0.6626,0.0797
125,75,27,10,0.641,0.0599,0.6617,0.0834
126,74,27,10,0.6351,0.067,0.6541,0.0849
127,73,26,9,0.6329,0.066,0.6533,0.0875
128,72,26,9,0.6384,0.0626,0.6636,0.0918
129,71,25,9,0.6313,0.0598,0.6438,0.0745
130,70,25,9,0.6514,0.0675,0.6667,0.0796
131,69,25,9,0.6324,0.0665,0.6567,0.0921
132,68,25,8,0.6292,0.0658,0.6613,0.0864
133,67,24,8,0.6249,0.0627,0.6626,0.0776
134,66,24,8,0.6213,0.0605,0.6644,0.0906
135,65,24,8,0.6134,0.0605,0.6533,0.0797
136,64,23,8,0.613,0.0607,0.6552,0.0821
137,63,23,8,0.613,0.0639,0.671,0.0793
138,62,22,8,0.615,0.0654,0.6396,0.0945
139,61,22,8,0.6215,0.0753,0.6737,0.0839
140,60,22,8,0.606,0.0618,0.6398,0.0831
141,59,21,8,0.6185,0.0615,0.6502,0.0823
142,58,21,7,0.6125,0.0665,0.6541,0.0829
143,57,20,7,0.624,0.065,0.6598,0.0867
144,56,19,7,0.6155,0.0607,0.6495,0.0809
145,55,19,7,0.6175,0.0665,0.656,0.0752
146,54,19,7,0.614,0.0704,0.6662,0.0794
147,53,18,7,0.6085,0.0648,0.6646,0.0809
148,52,18,7,0.6245,0.0646,0.6724,0.0787
149,51,17,7,0.6135,0.0689,0.6582,0.087
150,50,17,7,0.6085,0.0648,0.6533,0.0803
151,49,17,7,0.6075,0.0593,0.656,0.0869
152,48,16,7,0.6125,0.0626,0.6501,0.0812
153,47,16,7,0.613,0.0598,0.6451,0.0796
154,46,15,7,0.6124,0.0639,0.6664,0.0762
155,45,15,7,0.6162,0.0652,0.6605,0.0865
156,44,15,6,0.6154,0.0664,0.6638,0.0935
157,43,14,6,0.6124,0.0634,0.6546,0.0895
158,42,14,6,0.6054,0.0582,0.656,0.0781
159,41,14,6,0.6046,0.0551,0.6519,0.0819
160,40,13,6,0.6085,0.0582,0.6467,0.0845
161,39,13,6,0.6144,0.0615,0.656,0.08
162,38,13,6,0.6092,0.0664,0.6575,0.0842
